Year,FIPS_code,State,Area name,Number of adults with less than HS diploma,Number of adults with HS diploma only,Number of adults completing some college or associate's degree,Number of adults with a bachelor's degree or higher
2017,13007,GA,Baker County,278734.4,579563.6,531974.8,309327.2
2017,13009,GA,Baldwin County,274359.8,627382.2,531452.2,485405.8
2017,13011,GA,Banks County,3531112.2,4861011.6,4371853.2,2522223
2017,13013,GA,Barrow County,157809,441352,416975,268147
2017,13015,GA,Bartow County,250995.4,691173.9,560056.9,370873.8
2017,13017,GA,Ben Hill County,252509.4,779350,355383.6,169898.3
2017,13019,GA,Berrien County,718964,1508342,993208,481780
2017,13021,GA,Bibb County,1035626.4,2337774.3,2299699.8,1941799.5
2017,13023,GA,Bleckley County,279272.8,783765.6,828809.6,360352
2017,13025,GA,Brantley County,449903.3,1089872.7,709740.5,156383.5
2017,13027,GA,Brooks County,118772,220115.5,198168.5,108444
2017,13029,GA,Bryan County,408438.8,1437492.4,1681494.8,1776974
2017,13031,GA,Bulloch County,127404.6,320670.9,326069.4,305555.1
2017,13033,GA,Burke County,1896773.2,4288356.8,3817108.8,1778961.2
2017,13035,GA,Butts County,1251140,2755170,1836780,811910
2017,13037,GA,Calhoun County,297531,485713,342033.5,146222.5
2017,13039,GA,Camden County,2382108.2,9383182.3,10951887.7,6332921.8
2017,13043,GA,Candler County,226511.7,396136.9,281329.6,130321.8
2017,13045,GA,Carroll County,356688,857042,730715,532555
2017,13047,GA,Catoosa County,2698545.7,8169909,8417482,5471363.3
2017,13049,GA,Charlton County,2439628.8,5158798.4,3570498.4,1537474.4
2017,13051,GA,Chatham County,27842.8,72272.8,90933.4,105151
2017,13053,GA,Chattahoochee County,1397249.7,7157340.3,12917430.9,7043279.1
2017,13055,GA,Chattooga County,188356,245535.5,166156.9,73324.3
2017,13057,GA,Cherokee County,6121607.4,17080040.4,23428374,29020953.6
2017,13059,GA,Clarke County,443044.2,825868.8,1010829,2021658
2017,13061,GA,Clay County,898366,1388800.5,1471303.5,829613.5
2017,13063,GA,Clayton County,2213053.4,5017264.9,4865685.9,3061895.8
2017,13065,GA,Clinch County,445746.6,640976.7,452657.4,190047
2017,13067,GA,Cobb County,1016109.4,2604674.8,3678029.8,7012586
2017,13069,GA,Coffee County,280326,481964,295080,172130
2017,13071,GA,Colquitt County,536569.6,875336,534296,327398.4
2017,13073,GA,Columbia County,115623.5,369669.5,532519.5,610687.5
2017,13075,GA,Cook County,453449.4,777690.1,799631.2,404691.4
2017,13077,GA,Coweta County,253802,710645.6,806823.2,900329.2
2017,13079,GA,Crawford County,14085831.1,29979469.4,22672915.3,8511758.9
2017,13081,GA,Crisp County,344118,825054,619827,284001
2017,13083,GA,Dade County,236276.4,483542.4,428594.4,225286.8
2017,13085,GA,Dawson County,1038223.2,2094346.8,2881964.4,2935665.6
2017,13087,GA,Decatur County,2244559.2,5136587.4,4920764.4,2100677.2
2017,13089,GA,DeKalb County,95752.8,210038.4,249163.2,474645.6
2017,13091,GA,Dodge County,55497.6,162163.2,114537.6,61401.6
2017,13093,GA,Dooly County,1199640,2567229.6,1415575.2,815755.2
2017,13095,GA,Dougherty County,313387.6,567537.3,596200.8,431863.4
2017,13097,GA,Douglas County,263601,662382,664635,662382
2017,13099,GA,Early County,213345,418070,290925,155160
2017,13101,GA,Echols County,531762,1144554.4,597599.2,258284.4
2017,13103,GA,Effingham County,1080470.4,4096783.6,3353960.2,2712430.9
2017,13105,GA,Elbert County,2030350.4,3904520,2606267.1,1229923.8
2017,13107,GA,Emanuel County,4536543.3,9848174.4,5516801.4,2917977.6
2017,13109,GA,Evans County,520296,871724,529424,360556
2017,13111,GA,Fannin County,12913645.2,34679385.9,32179970.7,24473440.5
2017,13113,GA,Fayette County,156437.4,638019.2,852737.2,1417138.8
2017,13115,GA,Floyd County,49910.6,101046,90941.4,63995.8
2017,13117,GA,Forsyth County,545804.8,1245117.2,1970014.2,4767263.8
2017,13119,GA,Franklin County,1039019.8,1980988.3,1741214.5,947677.4
2017,13121,GA,Fulton County,168769.2,409513.5,518717.1,1387382.1
2017,13123,GA,Gilmer County,259215,610019.3,480411.8,380182
2017,13125,GA,Glascock County,16748732,37730660,26871592,10675016
2017,13127,GA,Glynn County,490237,1207765.7,1403860.5,1354836.8
2017,13129,GA,Gordon County,4644505.5,6757456.5,5322244.5,3209293.5
2017,13131,GA,Grady County,173788.3,321037.5,231147,130983.3
2017,13133,GA,Greene County,362774.4,906936,725548.8,933266.4
2017,13135,GA,Gwinnett County,410371.5,756304.5,919096.5,1305727.5
2017,13137,GA,Habersham County,502983,879575.4,595841.4,601000.2
2017,13139,GA,Hall County,227562,331959,320229,294423
2017,13141,GA,Hancock County,7000203,8151849.3,5351768.1,2077479.6
2017,13143,GA,Haralson County,2593795.1,5954985.2,4205324.6,2593795.1
2017,13145,GA,Harris County,63047,240896,333114,304884
2017,13147,GA,Hart County,1208590.1,2423932.1,1998562.4,1120815.4
2017,13149,GA,Heard County,251352,587884.4,410541.6,146622
2017,13151,GA,Henry County,114190,471785,492820,423705
2017,13153,GA,Houston County,109536,441273.6,525772.8,488217.6
2017,13155,GA,Irwin County,184983.7,302461.5,239339.1,149915.7
2017,13157,GA,Jackson County,134095.6,314194.8,284830.8,244700
2017,13159,GA,Jasper County,353028,1244139,791466,458367
2017,13161,GA,Jeff Davis County,381279.5,656544.7,584008.6,238067.2
2017,13163,GA,Jefferson County,211627.5,430552.5,284602.5,115717.5
2017,13165,GA,Jenkins County,842474,2096719,1415167,378640
2017,13167,GA,Johnson County,730856,1317309,630658,268177
2017,13169,GA,Jones County,540196.8,2529103.2,1982767.8,1086532.2
2017,13171,GA,Lamar County,81164,286044,277376,143416
2017,13173,GA,Lanier County,279505.8,821404.8,473448.6,328942.2
2017,13175,GA,Laurens County,1570650.4,4815891.3,3233692,1928666.3
2017,13177,GA,Lee County,289282.4,900720.2,1084809,1009201.1
2017,13179,GA,Liberty County,184882.8,657838.8,885717.6,423510.6
2017,13181,GA,Lincoln County,232749,616432.2,373809,187609.8
2017,13183,GA,Long County,232995,473978.4,428710.8,195715.8
2017,13185,GA,Lowndes County,325252.2,955245.2,876129.8,773572.8
2017,13187,GA,Lumpkin County,98020,224770,247585,274625
2017,13189,GA,McDuffie County,334679.1,846169.8,587267.1,336784
2017,13191,GA,McIntosh County,96327,211335.6,169885.8,105667.8
2017,13193,GA,Macon County,610800.8,809199.6,581821.2,225149.2
2017,13195,GA,Madison County,493456.6,892017.7,772720.5,553105.2
2017,13197,GA,Marion County,207713,331437.7,234806,129143.3
2017,13199,GA,Meriwether County,379287.2,747527.2,497124,217261.6
2017,13201,GA,Miller County,592751.8,1149699.8,1448064.8,787683.6
2017,13205,GA,Mitchell County,3396015,7024899.6,6714406.8,2270478.6
2017,13207,GA,Monroe County,1221281.4,3793537.8,2680334.4,3112646.4
2017,13209,GA,Montgomery County,726334.8,1426050,977319.6,676898.4
2017,13211,GA,Morgan County,156208.5,541522.8,386802,404654.4
2017,13213,GA,Murray County,4336904,5468963.5,4496349,1626339
2017,13215,GA,Muscogee County,314348.4,726253.2,921366,747932.4
2017,13217,GA,Newton County,347468,1058198,1070833.2,685459.6
2017,13219,GA,Oconee County,77228,364902.3,494259.2,996241.2
2017,13221,GA,Oglethorpe County,275076.7,674029,484572.2,388022.1
2017,13223,GA,Paulding County,387182,1258341.5,1472975,1090001.5
2017,13225,GA,Peach County,168015,353951.6,355071.7,243061.7
2017,13227,GA,Pickens County,258587,723609,660592,532385
2017,13229,GA,Pierce County,32776.2,99507.6,66967.2,36549
2017,13231,GA,Pike County,197563.8,600992.4,522963,338680.8
2017,13233,GA,Polk County,127350,291490,194562.5,93390
2017,13235,GA,Pulaski County,3955280,7325340,6356700,2522500
2017,13237,GA,Putnam County,1119868.8,3206076,2366174.4,2339080.8
2017,13239,GA,Quitman County,162124.3,184540.2,127197.2,47438.3
2017,13241,GA,Rabun County,200923.2,424171.2,406032.3,364173.3
2017,13243,GA,Randolph County,174132,307633.2,245443.2,102820.8
2017,13245,GA,Richmond County,889168,2085622,2085622,1477588
2017,13247,GA,Rockdale County,274434,750810,841425,722331
2017,13249,GA,Schley County,81396,213066,213066,91570.5
2017,13251,GA,Screven County,495460.2,1134186,916302.9,438750.9
2017,13253,GA,Seminole County,88110.9,248710.2,189344.7,98734.2
2017,13255,GA,Spalding County,26373.6,63654.8,42490.8,30280.8
2017,13257,GA,Stephens County,407877.4,1020960.2,691618.2,412944.2
2017,13259,GA,Stewart County,236118,283341.6,168539.4,125386.8
2017,13261,GA,Sumter County,267016.3,588395.2,433301.9,310186.6
2017,13263,GA,Talbot County,157994.9,363999.3,227826.9,123078.9
2017,13265,GA,Taliaferro County,788110.4,2024010.8,1280679.4,385099.4
2017,13267,GA,Tattnall County,897215.8,1579262.2,998710.8,588671
2017,13269,GA,Taylor County,642576.2,1020562.2,618277.1,418484.5
2017,13271,GA,Telfair County,340577.6,513167.6,215162.2,81692.6
2017,13273,GA,Terrell County,140192,247358,214332,72118
2017,13275,GA,Thomas County,921175.2,2142430.2,2149408.8,1772564.4
2017,13277,GA,Tift County,127376,266693.5,260324.7,141705.8
2017,13279,GA,Toombs County,144679.8,271376.8,264020.2,137323.2
2017,13281,GA,Towns County,175942.5,663889.7,767109.3,738958.5
2017,13283,GA,Treutlen County,648148,1102897,491338,371117
2017,13285,GA,Troup County,889313.1,2481804,2164684.6,1358098.3
2017,13287,GA,Turner County,1859480,3114400,3187680,998440
2017,13289,GA,Twiggs County,703071.6,1513756.2,968517,401755.2
2017,13291,GA,Union County,65226.9,179241.4,153787,132044.7
2017,13293,GA,Upson County,351414.9,715017.6,668297.7,296569.8
2017,13295,GA,Walker County,465145.2,1031668.2,903455.1,581431.5
2017,13297,GA,Walton County,31781,88049,80234,60436
2017,13299,GA,Ware County,144726.4,333188.8,203571.2,113713.6
2017,13301,GA,Warren County,839410.5,1133940.5,700981.4,270967.6
2017,13303,GA,Washington County,1674528,4814268,2271078.6,1695459.6
2017,13305,GA,Wayne County,136400,385440,239360,118800
2017,13307,GA,Webster County,191904.8,311598,352155.2,134531.2
2017,13309,GA,Wheeler County,241893,440782.8,130801.4,81526.9
2017,13311,GA,White County,303888.4,638576.3,661162.6,447619.4
2017,13313,GA,Whitfield County,5550553.7,6291963.4,4668877.3,3526705.6
2017,13315,GA,Wilcox County,17499105,39941460,28868580,12456990
2017,13317,GA,Wilkes County,1689.6,4012.8,2032.8,1064.8
2017,13319,GA,Wilkinson County,959714.7,3730620.3,1803975,721590
2017,13321,GA,Worth County,2510526,7282188,5037678,1795608
2017,15001,HI,Hawaii County,3289312.8,13431360.6,15213071.7,13796839.8
2017,15003,HI,Honolulu County,30273.1,106163.2,128142.3,150121.4
2017,15005,HI,Kalawao County,545721.6,2361951.3,2541016.2,3086737.8
2017,15007,HI,Kauai County,47621.2,177826,195910,181442.8
2017,15009,HI,Maui County,67961.6,276438.4,297561.6,275520
2017,16001,ID,Ada County,229635,955281.6,1533961.8,1869228.9
2017,16003,ID,Adams County,165180,823697.6,808280.8,407444
2017,16005,ID,Bannock County,48843,187353,282123,211410
2017,16007,ID,Bear Lake County,300564,1633500,1589940,831996
2017,16009,ID,Benewah County,1627249,4159798.5,3586823.5,2085629
2017,16011,ID,Bingham County,127565.4,400579.2,431576.4,233671.2
2017,16013,ID,Blaine County,26020,62708.2,61147,110324.8
2017,16015,ID,Boise County,5840.6,33831.4,39892.4,30635.6
2017,16017,ID,Bonner County,1755261.9,6587649.6,7562795.1,5764193.4
2017,16019,ID,Bonneville County,52755,177960.2,252520.6,220164.2
2017,16021,ID,Boundary County,276868.8,894499.2,809308.8,385723.2
2017,16023,ID,Butte County,9428.4,28023.3,37015.2,12833.1
2017,16025,ID,Camas County,175193,226469,253816.2,199976.4
2017,16027,ID,Canyon County,56322,125577.2,148940.4,86360.4
2017,16029,ID,Caribou County,276276.9,772502.4,1126566,506954.7
2017,16031,ID,Cassia County,212954.8,397425.2,492373.2,253646.8
2017,16033,ID,Clark County,453052.4,354847.4,248786,251404.8
2017,16035,ID,Clearwater County,132080.4,610002.9,682994.7,314559.9
2017,16037,ID,Custer County,196612,434058.8,465819.2,415910
2017,16039,ID,Elmore County,175148.3,489433.1,651486.2,319195.5
2017,16041,ID,Franklin County,207655.8,1328428.2,867603,440913
2017,16043,ID,Fremont County,271710.5,673369.5,914364.9,503255.1
2017,16045,ID,Gem County,1923171.4,5422712.8,5075911.4,3357668.1
2017,16047,ID,Gooding County,896792.4,1349121.9,1077724.2,609661.5
2017,16049,ID,Idaho County,61425,259875,292162.5,173250
2017,16051,ID,Jefferson County,31873.4,94842.8,164031.4,97952.4
2017,16053,ID,Jerome County,126036.6,157944.6,175494,72324.8
2017,16055,ID,Kootenai County,254416.5,1056807,1569554.1,1037236.5
2017,16057,ID,Latah County,72551.5,424944.5,665400.9,910003.1
2017,16059,ID,Lemhi County,403850,1203473,1546745.5,884431.5
2017,16061,ID,Lewis County,44270,120414.4,193902.6,83670.3
2017,16063,ID,Lincoln County,217443.6,395352,413956.8,137210.4
2017,16065,ID,Madison County,102146,403941,972708.5,842704.5
2017,16067,ID,Minidoka County,158840,262200,240920,98040
2017,16069,ID,Nez Perce County,85285.6,378768.4,471579.2,318566.8
2017,16071,ID,Oneida County,112671.9,407439.8,361915.8,256072.5
2017,16073,ID,Owyhee County,2136612.4,2638844,2604794.4,1132149.2
2017,16075,ID,Payette County,148549.3,382594.6,339846.6,197709.5
2017,16077,ID,Power County,207480.5,326908.3,338041.4,139669.8
2017,16079,ID,Shoshone County,768314.4,2450658,2662606.8,748444.2
2017,16081,ID,Teton County,47994,112407,176820,294279
2017,16083,ID,Twin Falls County,220324,466070,611822.8,398278
2017,16085,ID,Valley County,508373.5,1337825,1931819.3,1578633.5
2017,16087,ID,Washington County,81935.2,201480,271326.4,117530
2017,17001,IL,Adams County,252646.8,1160180.7,1057127.4,854345.1
2017,17003,IL,Alexander County,66695.4,182204.1,174954.6,59445.9
2017,17005,IL,Bond County,162601.6,474738.6,506678.2,307781.6
2017,17007,IL,Boone County,161314.5,406412.5,372649,310124
2017,17009,IL,Brown County,4041400.7,8019981.7,6156330.6,2722187
2017,17011,IL,Bureau County,311158.8,1175121,1148639.4,675280.8
2017,17013,IL,Calhoun County,113522.4,640140.2,548691.6,272769.1
2017,17015,IL,Carroll County,160554.9,480337.8,421954.2,264053.1
2017,17017,IL,Cass County,567971.4,1572265.2,936588.6,684574.8
2017,17019,IL,Champaign County,270290.8,1112350.6,1450214.1,2365044.5
2017,17021,IL,Christian County,55239387.8,217830793.4,153211132.2,94844986.6
2017,17023,IL,Clark County,132727,707245.3,614336.4,443687.4
2017,17025,IL,Clay County,126532.8,427593.6,375235.2,161438.4
2017,17027,IL,Clinton County,911177.1,3424769.1,3718021.5,2419332.3
2017,17029,IL,Coles County,129130.2,514926.6,540433.8,409709.4
2017,17031,IL,Cook County,236976,442355.2,489750.4,803743.6
2017,17033,IL,Crawford County,12742753.6,26880699.2,37298132.8,16091214.4
2017,17035,IL,Cumberland County,123028.8,675792,603014.4,332697.6
2017,17037,IL,DeKalb County,47996.4,164095.8,221821.2,215335.2
2017,17039,IL,De Witt County,235510.8,1433544,1030786.4,713358.8
2017,17041,IL,Douglas County,350722.4,745012.8,664412,416074.4
2017,17043,IL,DuPage County,86320,240368,328016,673296
2017,17045,IL,Edgar County,468492,1503078.5,1218079.2,710546.2
2017,17047,IL,Edwards County,277369,1207784,1558884,466963
2017,17049,IL,Effingham County,35052,166624,188976,117348
2017,17051,IL,Fayette County,179166.4,540134,432107.2,165992.4
2017,17053,IL,Ford County,414805.2,1780627.2,1760392.8,1097716.2
2017,17055,IL,Franklin County,85217.6,267943.8,320385.4,145033.8
2017,17057,IL,Fulton County,189210,666740,618086,329766
2017,17059,IL,Gallatin County,48552,158603.2,153343.4,44506
2017,17061,IL,Greene County,63193.5,303057,201132,112117.5
2017,17063,IL,Grundy County,315699.2,1563697.6,1741278.4,1312124.8
2017,17065,IL,Hamilton County,328936.8,900394.8,1034199.6,521281.2
2017,17067,IL,Hancock County,384674.4,2004969.6,2010798,1427958
2017,17069,IL,Hardin County,145585.6,327567.6,356301.6,128345.2
2017,17071,IL,Henderson County,286342.5,1637879.1,1183549,710129.4
2017,17073,IL,Henry County,168945.7,754770.4,743799.9,524389.9
2017,17075,IL,Iroquois County,250490.4,831369,734196,343344.6
2017,17077,IL,Jackson County,108360,295410,446340,441180
2017,17079,IL,Jasper County,4277336,20103479.2,18552944.9,10586406.6
2017,17081,IL,Jefferson County,1107010.5,3474478.5,4384200,1994811
2017,17083,IL,Jersey County,959256.8,4707931.4,4127328.6,2827283.2
2017,17085,IL,Jo Daviess County,394976.4,1807776.6,1590033.2,1271013.8
2017,17087,IL,Johnson County,11889488,22934752,23356864,12170896
2017,17089,IL,Kane County,1540938,2487514.2,3026842.5,3962412
2017,17091,IL,Kankakee County,169764,562646.4,549712,334677.6
2017,17093,IL,Kendall County,220198.4,846387.6,1159482.2,1214531.8
2017,17095,IL,Knox County,405349.8,1285433.6,1245263.8,719404.6
2017,17097,IL,Lake County,269054,587824.5,710653.5,1354043.5
2017,17099,IL,La Salle County,289736.2,1094216.5,1128121.8,570225.5
2017,17101,IL,Lawrence County,4822303.2,11313865.2,10633796.8,4111322.6
2017,17103,IL,Lee County,1791816,5961234,6254127,3204594
2017,17105,IL,Livingston County,1047429.9,4433061.9,3322151.4,1777456.8
2017,17107,IL,Logan County,440826.2,1617877.6,1526985.6,958910.6
2017,17109,IL,McDonough County,1327140,8732581.2,7936297.2,8546781.6
2017,17111,IL,McHenry County,246363,985452,1228024.8,1334150.4
2017,17113,IL,McLean County,46920,273309,317883,534888
2017,17115,IL,Macon County,113834.5,485511,451223.5,322302.5
2017,17117,IL,Macoupin County,127661.6,580932,461876.8,265364
2017,17119,IL,Madison County,85715,355105,434697.5,348982.5
2017,17121,IL,Marion County,171798,545068.2,590360.4,253011.6
2017,17123,IL,Marshall County,259137.2,1336602.4,1200214.4,613746
2017,17125,IL,Mason County,270626,1177511,950070,480793
2017,17127,IL,Massac County,429234.6,1172790.6,1335021,442753.8
2017,17129,IL,Menard County,63158.4,496454.4,550800,358387.2
2017,17131,IL,Mercer County,382972.5,1965925.5,1802523.9,954878.1
2017,17133,IL,Monroe County,860151.7,4685081.6,5984459.7,6789708.1
2017,17135,IL,Montgomery County,259677,849271.5,640678.5,381001.5
2017,17137,IL,Morgan County,174317,639710.5,485127.5,346989.5
2017,17139,IL,Moultrie County,213583.5,523675.1,531585.6,313255.8
2017,17141,IL,Ogle County,38925,147482.5,152672.5,93420
2017,17143,IL,Peoria County,42970.2,150946.6,175186.2,181246.1
2017,17145,IL,Perry County,93922.8,211899,199872.3,66433.2
2017,17147,IL,Piatt County,204264.9,1040778.3,992143.8,1008355.3
2017,17149,IL,Pike County,141518.9,656711.3,513602.3,279857.6
2017,17151,IL,Pope County,1578407.2,6255705.6,4561452,2099716
2017,17153,IL,Pulaski County,2808525.3,10499160,9081773.4,3858441.3
2017,17155,IL,Putnam County,161483.4,956849.4,812237.4,482040
2017,17157,IL,Randolph County,2927134.8,7543756.8,6581142,2593166.4
2017,17159,IL,Richland County,54169.5,219492,293359.5,136479
2017,17161,IL,Rock Island County,55022,148059.2,179071.6,118047.2
2017,17163,IL,St. Clair County,167236.3,592928.7,766680.7,642882.4
2017,17165,IL,Saline County,66294.8,158672.8,214643,104332.8
2017,17167,IL,Sangamon County,324388.8,1243490.4,1405684.8,1531836
2017,17169,IL,Schuyler County,1014797.6,5154103.6,4873699,2323352.4
2017,17171,IL,Scott County,102000,754800,467500,375700
2017,17173,IL,Shelby County,529781.2,3334505.2,2570997,1355616.6
2017,17175,IL,Stark County,119485.6,449219.9,356159,224035.5
2017,17177,IL,Stephenson County,139052.7,576811.2,635179,365657.1
2017,17179,IL,Tazewell County,95404,426512,493856,388631
2017,17181,IL,Union County,178146,582273.5,514644,374436.5
2017,17183,IL,Vermilion County,136592.4,572851.8,458560.2,227189.4
2017,17185,IL,Wabash County,454555.8,1863117.6,2255943.6,1038183
2017,17187,IL,Warren County,8381198.1,23411941.8,21957353.7,15515606.4
2017,17189,IL,Washington County,531891.2,2228556.8,2450739.2,1521612.8
2017,17191,IL,Wayne County,3588202.8,9910274.4,10650697.2,4328625.6
2017,17193,IL,White County,398877.8,1320556.6,1525804.4,627361.2
2017,17195,IL,Whiteside County,308771.7,1345108.9,1227988.6,667230.8
2017,17197,IL,Will County,3169454.5,9694802,11223597.7,13199845.8
2017,17199,IL,Williamson County,598892,2444792,2969848,2182264
