Year,FIPS_code,County,State,population
2020,18135,Randolph County,IN,24191
2020,18137,Ripley County,IN,28448
2020,18139,Rush County,IN,16649
2020,18141,St. Joseph County,IN,271484
2020,18143,Scott County,IN,23788
2020,18145,Shelby County,IN,44871
2020,18147,Spencer County,IN,20225
2020,18149,Starke County,IN,23049
2020,18151,Steuben County,IN,34831
2020,18153,Sullivan County,IN,20578
2020,18155,Switzerland County,IN,10724
2020,18157,Tippecanoe County,IN,196115
2020,18159,Tipton County,IN,15227
2020,18161,Union County,IN,7119
2020,18163,Vanderburgh County,IN,182447
2020,18165,Vermillion County,IN,15329
2020,18167,Vigo County,IN,106608
2020,18169,Wabash County,IN,30784
2020,18171,Warren County,IN,8194
2020,18173,Warrick County,IN,63269
2020,18175,Washington County,IN,28213
2020,18177,Wayne County,IN,65778
2020,18179,Wells County,IN,28142
2020,18181,White County,IN,24165
2020,18183,Whitley County,IN,34378
2020,19001,Adair County,IA,7059
2020,19003,Adams County,IA,3588
2020,19005,Allamakee County,IA,13642
2020,19007,Appanoose County,IA,12430
2020,19009,Audubon County,IA,5481
2020,19011,Benton County,IA,25414
2020,19013,Black Hawk County,IA,130786
2020,19015,Boone County,IA,26277
2020,19017,Bremer County,IA,25311
2020,19019,Buchanan County,IA,21287
2020,19021,Buena Vista County,IA,19772
2020,19023,Butler County,IA,14333
2020,19025,Calhoun County,IA,9473
2020,19027,Carroll County,IA,19914
2020,19029,Cass County,IA,12817
2020,19031,Cedar County,IA,18485
2020,19033,Cerro Gordo County,IA,42103
2020,19035,Cherokee County,IA,11190
2020,19037,Chickasaw County,IA,11834
2020,19039,Clarke County,IA,9353
2020,19041,Clay County,IA,15976
2020,19043,Clayton County,IA,17321
2020,19045,Clinton County,IA,46392
2020,19047,Crawford County,IA,16834
2020,19049,Dallas County,IA,96963
2020,19051,Davis County,IA,9051
2020,19053,Decatur County,IA,7769
2020,19055,Delaware County,IA,16937
2020,19057,Des Moines County,IA,38708
2020,19059,Dickinson County,IA,17549
2020,19061,Dubuque County,IA,97590
2020,19063,Emmet County,IA,9095
2020,19065,Fayette County,IA,19258
2020,19067,Floyd County,IA,15480
2020,19069,Franklin County,IA,9971
2020,19071,Fremont County,IA,6729
2020,19073,Greene County,IA,8795
2020,19075,Grundy County,IA,12217
2020,19077,Guthrie County,IA,10737
2020,19079,Hamilton County,IA,14716
2020,19081,Hancock County,IA,10507
2020,19083,Hardin County,IA,16575
2020,19085,Harrison County,IA,13928
2020,19087,Henry County,IA,19697
2020,19089,Howard County,IA,9176
2020,19091,Humboldt County,IA,9473
2020,19093,Ida County,IA,6833
2020,19095,Iowa County,IA,16138
2020,19097,Jackson County,IA,19205
2020,19099,Jasper County,IA,37148
2020,19101,Jefferson County,IA,18347
2020,19103,Johnson County,IA,153740
2020,19105,Jones County,IA,20617
2020,19107,Keokuk County,IA,10085
2020,19109,Kossuth County,IA,14680
2020,19111,Lee County,IA,33480
2020,19113,Linn County,IA,227854
2020,19115,Louisa County,IA,11011
2020,19117,Lucas County,IA,8518
2020,19119,Lyon County,IA,11756
2020,19121,Madison County,IA,16521
2020,19123,Mahaska County,IA,22370
2020,19125,Marion County,IA,33168
2020,19127,Marshall County,IA,39495
2020,19129,Mills County,IA,14766
2020,19131,Mitchell County,IA,10647
2020,19133,Monona County,IA,8598
2020,19135,Monroe County,IA,7770
2020,19137,Montgomery County,IA,9935
2020,19139,Muscatine County,IA,42394
2020,19141,O'Brien County,IA,13679
2020,19143,Osceola County,IA,5987
2020,19145,Page County,IA,15073
2020,19147,Palo Alto County,IA,8845
2020,19149,Plymouth County,IA,25219
2020,19151,Pocahontas County,IA,6607
2020,19153,Polk County,IA,494281
2020,19155,Pottawattamie County,IA,93328
2020,19157,Poweshiek County,IA,18381
2020,19159,Ringgold County,IA,4801
2020,19161,Sac County,IA,9603
2020,19163,Scott County,IA,173216
2020,19165,Shelby County,IA,11430
2020,19167,Sioux County,IA,35043
2020,19169,Story County,IA,98237
2020,19171,Tama County,IA,16801
2020,19173,Taylor County,IA,6092
2020,19175,Union County,IA,12157
2020,19177,Van Buren County,IA,7069
2020,19179,Wapello County,IA,34985
2020,19181,Warren County,IA,52265
2020,19183,Washington County,IA,21992
2020,19185,Wayne County,IA,6415
2020,19187,Webster County,IA,35934
2020,19189,Winnebago County,IA,10277
2020,19191,Winneshiek County,IA,19862
2020,19193,Woodbury County,IA,103138
2020,19195,Worth County,IA,7359
2020,19197,Wright County,IA,12416
2020,20001,Allen County,KS,12399
2020,20003,Anderson County,KS,7949
2020,20005,Atchison County,KS,16015
2020,20007,Barber County,KS,4358
2020,20009,Barton County,KS,25658
2020,20011,Bourbon County,KS,14435
2020,20013,Brown County,KS,9482
2020,20015,Butler County,KS,66992
2020,20017,Chase County,KS,2586
2020,20019,Chautauqua County,KS,3230
2020,20021,Cherokee County,KS,19681
2020,20023,Cheyenne County,KS,2600
2020,20025,Clark County,KS,1963
2020,20027,Clay County,KS,8025
2020,20029,Cloud County,KS,8642
2020,20031,Coffey County,KS,8158
2020,20033,Comanche County,KS,1690
2020,20035,Cowley County,KS,34628
2020,20037,Crawford County,KS,38730
2020,20039,Decatur County,KS,2776
2020,20041,Dickinson County,KS,18266
2020,20043,Doniphan County,KS,7496
2020,20045,Douglas County,KS,122530
2020,20047,Edwards County,KS,2750
2020,20049,Elk County,KS,2507
2020,20051,Ellis County,KS,28671
2020,20053,Ellsworth County,KS,6034
2020,20055,Finney County,KS,35917
2020,20057,Ford County,KS,33094
2020,20059,Franklin County,KS,25703
2020,20061,Geary County,KS,32218
2020,20063,Gove County,KS,2621
2020,20065,Graham County,KS,2389
2020,20067,Grant County,KS,7077
2020,20069,Gray County,KS,5954
2020,20071,Greeley County,KS,1196
2020,20073,Greenwood County,KS,5868
2020,20075,Hamilton County,KS,2425
2020,20077,Harper County,KS,5336
2020,20079,Harvey County,KS,34291
2020,20081,Haskell County,KS,3923
2020,20083,Hodgeman County,KS,1779
2020,20085,Jackson County,KS,13171
2020,20087,Jefferson County,KS,19032
2020,20089,Jewell County,KS,2833
2020,20091,Johnson County,KS,607220
2020,20093,Kearny County,KS,3745
2020,20095,Kingman County,KS,6974
2020,20097,Kiowa County,KS,2456
2020,20099,Labette County,KS,19586
2020,20101,Lane County,KS,1518
2020,20103,Leavenworth County,KS,82246
2020,20105,Lincoln County,KS,2986
2020,20107,Linn County,KS,9654
2020,20109,Logan County,KS,2732
2020,20111,Lyon County,KS,33045
2020,20113,McPherson County,KS,28448
2020,20115,Marion County,KS,11652
2020,20117,Marshall County,KS,9652
2020,20119,Meade County,KS,4029
2020,20121,Miami County,KS,34334
2020,20123,Mitchell County,KS,5879
2020,20125,Montgomery County,KS,31502
2020,20127,Morris County,KS,5559
2020,20129,Morton County,KS,2538
2020,20131,Nemaha County,KS,10121
2020,20133,Neosho County,KS,15929
2020,20135,Ness County,KS,2768
2020,20137,Norton County,KS,5328
2020,20139,Osage County,KS,15770
2020,20141,Osborne County,KS,3439
2020,20143,Ottawa County,KS,5712
2020,20145,Pawnee County,KS,6366
2020,20147,Phillips County,KS,5181
2020,20149,Pottawatomie County,KS,24722
2020,20151,Pratt County,KS,9127
2020,20153,Rawlins County,KS,2511
2020,20155,Reno County,KS,61793
2020,20157,Republic County,KS,4536
2020,20159,Rice County,KS,9362
2020,20161,Riley County,KS,73202
2020,20163,Rooks County,KS,4827
2020,20165,Rush County,KS,2947
2020,20167,Russell County,KS,6804
2020,20169,Saline County,KS,53926
2020,20171,Scott County,KS,4790
2020,20173,Sedgwick County,KS,519907
2020,20175,Seward County,KS,21038
2020,20177,Shawnee County,KS,175999
2020,20179,Sheridan County,KS,2520
2020,20181,Sherman County,KS,5777
2020,20183,Smith County,KS,3544
2020,20185,Stafford County,KS,4046
2020,20187,Stanton County,KS,1969
2020,20189,Stevens County,KS,5388
2020,20191,Sumner County,KS,22578
2020,20193,Thomas County,KS,7702
2020,20195,Trego County,KS,2758
2020,20197,Wabaunsee County,KS,6906
2020,20199,Wallace County,KS,1536
2020,20201,Washington County,KS,5427
2020,20203,Wichita County,KS,2074
2020,20205,Wilson County,KS,8362
2020,20207,Woodson County,KS,3015
2020,20209,Wyandotte County,KS,165265
2020,21001,Adair County,KY,19555
2020,21003,Allen County,KY,21303
2020,21005,Anderson County,KY,22833
2020,21007,Ballard County,KY,7769
2020,21009,Barren County,KY,44300
2020,21011,Bath County,KY,12481
2020,21013,Bell County,KY,25482
2020,21015,Boone County,KY,135396
2020,21017,Bourbon County,KY,19901
2020,21019,Boyd County,KY,46516
2020,21021,Boyle County,KY,30367
2020,21023,Bracken County,KY,8286
2020,21025,Breathitt County,KY,12550
2020,21027,Breckinridge County,KY,20537
2020,21029,Bullitt County,KY,82182
2020,21031,Butler County,KY,12703
2020,21033,Caldwell County,KY,12687
2020,21035,Calloway County,KY,39300
2020,21037,Campbell County,KY,94020
2020,21039,Carlisle County,KY,4692
2020,21041,Carroll County,KY,10730
2020,21043,Carter County,KY,26542
2020,21045,Casey County,KY,16066
2020,21047,Christian County,KY,71478
2020,21049,Clark County,KY,36463
2020,21051,Clay County,KY,19631
2020,21053,Clinton County,KY,10110
2020,21055,Crittenden County,KY,8847
2020,21057,Cumberland County,KY,6523
2020,21059,Daviess County,KY,101978
2020,21061,Edmonson County,KY,12235
2020,21063,Elliott County,KY,7372
2020,21065,Estill County,KY,14109
2020,21067,Fayette County,KY,324735
2020,21069,Fleming County,KY,14603
2020,21071,Floyd County,KY,34974
2020,21073,Franklin County,KY,51118
2020,21075,Fulton County,KY,5952
2020,21077,Gallatin County,KY,8779
2020,21079,Garrard County,KY,17719
2020,21081,Grant County,KY,25387
2020,21083,Graves County,KY,36818
2020,21085,Grayson County,KY,26480
2020,21087,Green County,KY,10995
2020,21089,Greenup County,KY,34865
2020,21091,Hancock County,KY,8742
2020,21093,Hardin County,KY,111309
2020,21095,Harlan County,KY,25566
2020,21097,Harrison County,KY,18920
2020,21099,Hart County,KY,19013
2020,21101,Henderson County,KY,44740
2020,21103,Henry County,KY,16067
2020,21105,Hickman County,KY,4364
2020,21107,Hopkins County,KY,44662
2020,21109,Jackson County,KY,13340
2020,21111,Jefferson County,KY,767452
2020,21113,Jessamine County,KY,54057
2020,21115,Johnson County,KY,22002
2020,21117,Kenton County,KY,167949
2020,21119,Knott County,KY,14512
2020,21121,Knox County,KY,31022
2020,21123,Larue County,KY,14431
2020,21125,Laurel County,KY,61238
2020,21127,Lawrence County,KY,15436
2020,21129,Lee County,KY,7268
2020,21131,Leslie County,KY,9637
2020,21133,Letcher County,KY,21213
2020,21135,Lewis County,KY,13262
2020,21137,Lincoln County,KY,24466
2020,21139,Livingston County,KY,9041
2020,21141,Logan County,KY,27416
2020,21143,Lyon County,KY,8133
2020,21145,McCracken County,KY,65644
2020,21147,McCreary County,KY,17071
2020,21149,McLean County,KY,9075
2020,21151,Madison County,KY,94265
2020,21153,Magoffin County,KY,12017
2020,21155,Marion County,KY,19314
2020,21157,Marshall County,KY,31163
2020,21159,Martin County,KY,11031
2020,21161,Mason County,KY,17035
2020,21163,Meade County,KY,28616
2020,21165,Menifee County,KY,6502
2020,21167,Mercer County,KY,21889
2020,21169,Metcalfe County,KY,10058
2020,21171,Monroe County,KY,10549
2020,21173,Montgomery County,KY,28186
2020,21175,Morgan County,KY,13142
2020,21177,Muhlenberg County,KY,30457
2020,21179,Nelson County,KY,46450
2020,21181,Nicholas County,KY,7234
2020,21183,Ohio County,KY,23899
2020,21185,Oldham County,KY,66999
2020,21187,Owen County,KY,11017
2020,21189,Owsley County,KY,4331
2020,21191,Pendleton County,KY,14586
2020,21193,Perry County,KY,25456
2020,21195,Pike County,KY,57057
2020,21197,Powell County,KY,12218
2020,21199,Pulaski County,KY,65530
2020,21201,Robertson County,KY,2136
2020,21203,Rockcastle County,KY,16750
2020,21205,Rowan County,KY,24682
2020,21207,Russell County,KY,17998
2020,21209,Scott County,KY,58470
2020,21211,Shelby County,KY,49611
2020,21213,Simpson County,KY,18635
2020,21215,Spencer County,KY,19585
2020,21217,Taylor County,KY,25707
2020,21219,Todd County,KY,12448
2020,21221,Trigg County,KY,14776
2020,21223,Trimble County,KY,8481
2020,21225,Union County,KY,14443
2020,21227,Warren County,KY,134510
2020,21229,Washington County,KY,12147
2020,21231,Wayne County,KY,20209
2020,21233,Webster County,KY,12923
2020,21235,Whitley County,KY,36451
2020,21237,Wolfe County,KY,7106
2020,21239,Woodford County,KY,26765
2020,22001,Acadia Parish,LA,61918
2020,22003,Allen Parish,LA,25440
2020,22005,Ascension Parish,LA,128665
2020,22007,Assumption Parish,LA,21621
2020,22009,Avoyelles Parish,LA,39966
2020,22011,Beauregard Parish,LA,37881
2020,22013,Bienville Parish,LA,12983
2020,22015,Bossier Parish,LA,127275
2020,22017,Caddo Parish,LA,237479
2020,22019,Calcasieu Parish,LA,203310
2020,22021,Caldwell Parish,LA,9839
2020,22023,Cameron Parish,LA,7003
2020,22025,Catahoula Parish,LA,9226
2020,22027,Claiborne Parish,LA,15508
2020,22029,Concordia Parish,LA,18914
2020,22031,De Soto Parish,LA,27650
2020,22033,East Baton Rouge Parish,LA,439729
2020,22035,East Carroll Parish,LA,6589
2020,22037,East Feliciana Parish,LA,18882
2020,22039,Evangeline Parish,LA,33276
2020,22041,Franklin Parish,LA,19723
2020,22043,Grant Parish,LA,22254
2020,22045,Iberia Parish,LA,68991
2020,22047,Iberville Parish,LA,32070
2020,22049,Jackson Parish,LA,15574
2020,22051,Jefferson Parish,LA,432346
2020,22053,Jefferson Davis Parish,LA,31208
2020,22055,Lafayette Parish,LA,246518
2020,22057,Lafourche Parish,LA,97596
2020,22059,La Salle Parish,LA,15021
2020,22061,Lincoln Parish,LA,46552
2020,22063,Livingston Parish,LA,143737
2020,22065,Madison Parish,LA,10635
2020,22067,Morehouse Parish,LA,24227
2020,22069,Natchitoches Parish,LA,37655
2020,22071,Orleans Parish,LA,389476
2020,22073,Ouachita Parish,LA,152439
2020,22075,Plaquemines Parish,LA,23113
2020,22077,Pointe Coupee Parish,LA,21529
2020,22079,Rapides Parish,LA,128567
2020,22081,Red River Parish,LA,8286
2020,22083,Richland Parish,LA,20014
2020,22085,Sabine Parish,LA,23803
2020,22087,St. Bernard Parish,LA,47647
2020,22089,St. Charles Parish,LA,52987
2020,22091,St. Helena Parish,LA,10081
2020,22093,St. James Parish,LA,20727
2020,22095,St. John the Baptist Parish,LA,42516
2020,22097,St. Landry Parish,LA,81440
2020,22099,St. Martin Parish,LA,52954
2020,22101,St. Mary Parish,LA,48330
2020,22103,St. Tammany Parish,LA,263446
2020,22105,Tangipahoa Parish,LA,136765
2020,22107,Tensas Parish,LA,4178
2020,22109,Terrebonne Parish,LA,109859
2020,22111,Union Parish,LA,22170
2020,22113,Vermilion Parish,LA,59378
2020,22115,Vernon Parish,LA,47894
2020,22117,Washington Parish,LA,45773
2020,22119,Webster Parish,LA,37943
2020,22121,West Baton Rouge Parish,LA,26792
2020,22123,West Carroll Parish,LA,10646
2020,22125,West Feliciana Parish,LA,15465
2020,22127,Winn Parish,LA,13839
2020,23001,Androscoggin County,ME,108547
2020,23003,Aroostook County,ME,66804
2020,23005,Cumberland County,ME,298111
2020,23007,Franklin County,ME,29986
2020,23009,Hancock County,ME,55088
2020,23011,Kennebec County,ME,122955
2020,23013,Knox County,ME,39951
2020,23015,Lincoln County,ME,34775
2020,23017,Oxford County,ME,58132
2020,23019,Penobscot County,ME,151655
2020,23021,Piscataquis County,ME,16996
2020,23023,Sagadahoc County,ME,36044
2020,23025,Somerset County,ME,50635
2020,23027,Waldo County,ME,39923
2020,23029,Washington County,ME,31473
2020,23031,York County,ME,209066
2020,24001,Allegany County,MD,70057
2020,24003,Anne Arundel County,MD,582777
2020,24005,Baltimore County,MD,826017
2020,24009,Calvert County,MD,93072
2020,24011,Caroline County,MD,33492
2020,24013,Carroll County,MD,169092
2020,24015,Cecil County,MD,103419
2020,24017,Charles County,MD,164436
2020,24019,Dorchester County,MD,31853
2020,24021,Frederick County,MD,265161
2020,24023,Garrett County,MD,28852
2020,24025,Harford County,MD,256805
2020,24027,Howard County,MD,328200
2020,24029,Kent County,MD,19192
2020,24031,Montgomery County,MD,1051816
2020,24033,Prince George's County,MD,909612
2020,24035,Queen Anne's County,MD,51167
2020,24037,St. Mary's County,MD,114687
2020,24039,Somerset County,MD,25453
2020,24041,Talbot County,MD,36972
2020,24043,Washington County,MD,151146
2020,24045,Wicomico County,MD,103990
2020,24047,Worcester County,MD,52403
2020,24510,Baltimore city,MD,586131
2020,25001,Barnstable County,MA,213164
2020,25003,Berkshire County,MA,124571
2020,25005,Bristol County,MA,566765
2020,25007,Dukes County,MA,17461
2020,25009,Essex County,MA,791263
2020,25011,Franklin County,MA,70267
2020,25013,Hampden County,MA,463986
2020,25015,Hampshire County,MA,161401
2020,25017,Middlesex County,MA,1609379
2020,25019,Nantucket County,MA,11376
2020,25021,Norfolk County,MA,709409
2020,25023,Plymouth County,MA,523738
2020,25025,Suffolk County,MA,801582
2020,25027,Worcester County,MA,829212
2020,26001,Alcona County,MI,10505
2020,26003,Alger County,MI,9015
2020,26005,Allegan County,MI,118927
2020,26007,Alpena County,MI,28238
2020,26009,Antrim County,MI,23449
2020,26011,Arenac County,MI,14953
2020,26013,Baraga County,MI,8164
2020,26015,Barry County,MI,62061
2020,26017,Bay County,MI,102387
2020,26019,Benzie County,MI,17852
2020,26021,Berrien County,MI,153025
2020,26023,Branch County,MI,43424
2020,26025,Calhoun County,MI,133580
2020,26027,Cass County,MI,51584
2020,26029,Charlevoix County,MI,26105
2020,26031,Cheboygan County,MI,25365
2020,26033,Chippewa County,MI,36958
2020,26035,Clare County,MI,30771
2020,26037,Clinton County,MI,79753
2020,26039,Crawford County,MI,13981
2020,26041,Delta County,MI,35612
2020,26043,Dickinson County,MI,25112
2020,26045,Eaton County,MI,110148
2020,26047,Emmet County,MI,33342
2020,26049,Genesee County,MI,404794
2020,26051,Gladwin County,MI,25424
2020,26053,Gogebic County,MI,13842
2020,26055,Grand Traverse County,MI,93592
2020,26057,Gratiot County,MI,40283
2020,26059,Hillsdale County,MI,45658
2020,26061,Houghton County,MI,35126
2020,26063,Huron County,MI,30653
2020,26065,Ingham County,MI,290609
2020,26067,Ionia County,MI,64553
2020,26069,Iosco County,MI,25140
2020,26071,Iron County,MI,11066
2020,26073,Isabella County,MI,69504
2020,26075,Jackson County,MI,156920
2020,26077,Kalamazoo County,MI,265988
2020,26079,Kalkaska County,MI,18003
2020,26081,Kent County,MI,658708
2020,26083,Keweenaw County,MI,2119
2020,26085,Lake County,MI,11587
2020,26087,Lapeer County,MI,87635
2020,26089,Leelanau County,MI,21743
2020,26091,Lenawee County,MI,97808
2020,26093,Livingston County,MI,192335
2020,26095,Luce County,MI,6126
2020,26097,Mackinac County,MI,10839
2020,26099,Macomb County,MI,870791
2020,26101,Manistee County,MI,24738
2020,26103,Marquette County,MI,65834
2020,26105,Mason County,MI,29164
2020,26107,Mecosta County,MI,43907
2020,26109,Menominee County,MI,22608
2020,26111,Midland County,MI,83441
2020,26113,Missaukee County,MI,15152
2020,26115,Monroe County,MI,150568
