Year,County,State,GeoFips,Personal Income (thousands of dollars),Population (persons),Per Capita Personal Income
2019,Sunflower, MS,28133,29664,774881,26122
2019,Tallahatchie, MS,28135,31982,414968,12975
2019,Tate, MS,28137,38141,1065269,27930
2019,Tippah, MS,28139,38433,845721,22005
2019,Tishomingo, MS,28141,35811,678839,18956
2019,Tunica, MS,28143,33864,335352,9903
2019,Union, MS,28145,35412,982093,27733
2019,Walthall, MS,28147,33551,467199,13925
2019,Warren, MS,28149,41184,1861749,45206
2019,Washington, MS,28151,36815,1679210,45612
2019,Wayne, MS,28153,37296,734774,19701
2019,Webster, MS,28155,39308,390012,9922
2019,Wilkinson, MS,28157,30188,265324,8789
2019,Winston, MS,28159,37305,665343,17835
2019,Yalobusha, MS,28161,36651,459056,12525
2019,Yazoo, MS,28163,28399,833047,29334
2019,Adair, MO,29001,33223,842994,25374
2019,Andrew, MO,29003,44650,810436,18151
2019,Atchison, MO,29005,44786,237322,5299
2019,Audrain, MO,29007,37613,942061,25046
2019,Barry, MO,29009,36511,1264642,34637
2019,Barton, MO,29011,35273,412731,11701
2019,Bates, MO,29013,40670,652178,16036
2019,Benton, MO,29015,38951,751127,19284
2019,Bollinger, MO,29017,38100,407632,10699
2019,Boone, MO,29019,49251,8958993,181905
2019,Buchanan, MO,29021,40780,3485708,85476
2019,Butler, MO,29023,36123,1532382,42421
2019,Caldwell, MO,29025,39967,352471,8819
2019,Callaway, MO,29027,40115,1774144,44227
2019,Camden, MO,29029,42487,1824398,42940
2019,Cape Girardeau, MO,29031,43856,3553020,81015
2019,Carroll, MO,29033,47192,406508,8614
2019,Carter, MO,29035,38969,205364,5270
2019,Cass, MO,29037,48865,5223969,106907
2019,Cedar, MO,29039,31770,450853,14191
2019,Chariton, MO,29041,44366,331944,7482
2019,Christian, MO,29043,42877,3758289,87653
2019,Clark, MO,29045,36830,244074,6627
2019,Clay, MO,29047,49328,12378962,250952
2019,Clinton, MO,29049,42840,900453,21019
2019,Cole, MO,29051,48294,3752168,77695
2019,Cooper, MO,29053,39949,701180,17552
2019,Crawford, MO,29055,37178,862950,23211
2019,Dade, MO,29057,35396,267739,7564
2019,Dallas, MO,29059,34321,579278,16878
2019,Daviess, MO,29061,33034,277619,8404
2019,DeKalb, MO,29063,34261,372251,10865
2019,Dent, MO,29065,35734,521075,14582
2019,Douglas, MO,29067,32368,377704,11669
2019,Dunklin, MO,29069,36417,1039191,28536
2019,Franklin, MO,29071,46380,4829864,104137
2019,Gasconade, MO,29073,40633,602791,14835
2019,Gentry, MO,29075,45703,284595,6227
2019,Greene, MO,29077,45900,13640054,297168
2019,Grundy, MO,29079,34882,345470,9904
2019,Harrison, MO,29081,37241,305263,8197
2019,Henry, MO,29083,41931,916575,21859
2019,Hickory, MO,29085,33430,278872,8342
2019,Holt, MO,29087,50637,219966,4344
2019,Howard, MO,29089,40891,413489,10112
2019,Howell, MO,29091,35728,1415806,39627
2019,Iron, MO,29093,35263,339336,9623
2019,Jackson, MO,29095,46644,33331217,714589
2019,Jasper, MO,29097,39842,4870411,122243
2019,Jefferson, MO,29099,44193,9977235,225766
2019,Johnson, MO,29101,37599,2030147,53995
2019,Knox, MO,29103,37209,140202,3768
2019,Laclede, MO,29105,36383,1309349,35988
2019,Lafayette, MO,29107,42782,1402103,32773
2019,Lawrence, MO,29109,35094,1337045,38099
2019,Lewis, MO,29111,35602,355562,9987
2019,Lincoln, MO,29113,42511,2499166,58788
2019,Linn, MO,29115,39614,472358,11924
2019,Livingston, MO,29117,39106,591404,15123
2019,McDonald, MO,29119,29020,675023,23261
2019,Macon, MO,29121,41152,625133,15191
2019,Madison, MO,29123,36166,454176,12558
2019,Maries, MO,29125,36105,304039,8421
2019,Marion, MO,29127,41063,1173920,28588
2019,Mercer, MO,29129,32105,114935,3580
2019,Miller, MO,29131,37824,932702,24659
2019,Mississippi, MO,29133,31911,416886,13064
2019,Moniteau, MO,29135,38417,603381,15706
2019,Monroe, MO,29137,41106,354461,8623
2019,Montgomery, MO,29139,41856,479000,11444
2019,Morgan, MO,29141,41617,872908,20975
2019,New Madrid, MO,29143,37247,622656,16717
2019,Newton, MO,29145,39711,2322287,58480
2019,Nodaway, MO,29147,33241,718304,21609
2019,Oregon, MO,29149,37005,328161,8868
2019,Osage, MO,29151,46003,614698,13362
2019,Ozark, MO,29153,33351,288054,8637
2019,Pemiscot, MO,29155,36126,572635,15851
2019,Perry, MO,29157,42747,810263,18955
2019,Pettis, MO,29159,37712,1615412,42835
2019,Phelps, MO,29161,39464,1763650,44690
2019,Pike, MO,29163,36936,655021,17734
2019,Platte, MO,29165,58704,6177962,105239
2019,Polk, MO,29167,36178,1136470,31413
2019,Pulaski, MO,29169,41300,2220555,53767
2019,Putnam, MO,29171,36103,168853,4677
2019,Ralls, MO,29173,40326,416975,10340
2019,Randolph, MO,29175,38661,968408,25049
2019,Ray, MO,29177,42782,992290,23194
2019,Reynolds, MO,29179,36189,223609,6179
2019,Ripley, MO,29181,37947,415446,10948
2019,St. Charles, MO,29183,55706,22377245,401705
2019,St. Clair, MO,29185,31316,286324,9143
2019,Ste. Genevieve, MO,29186,41160,759646,18456
2019,St. Francois, MO,29187,35222,2371265,67324
2019,St. Louis, MO,29189,73575,73833723,1003512
2019,Saline, MO,29195,37351,868182,23244
2019,Schuyler, MO,29197,32969,136592,4143
2019,Scotland, MO,29199,35776,170939,4778
2019,Scott, MO,29201,41226,1573435,38166
2019,Shannon, MO,29203,34946,248988,7125
2019,Shelby, MO,29205,38989,237326,6087
2019,Stoddard, MO,29207,37698,1085010,28782
2019,Stone, MO,29209,41537,1281572,30854
2019,Sullivan, MO,29211,38969,234167,6009
2019,Taney, MO,29213,37777,2114988,55986
2019,Texas, MO,29215,30579,756740,24747
2019,Vernon, MO,29217,36058,720190,19973
2019,Warren, MO,29219,44910,1569035,34937
2019,Washington, MO,29221,31927,757951,23740
2019,Wayne, MO,29223,35865,401684,11200
2019,Webster, MO,29225,34607,1350577,39026
2019,Worth, MO,29227,37715,75316,1997
2019,Wright, MO,29229,33209,604365,18199
2019,St. Louis (Independent City), MO,29510,48808,14815116,303540
2019,Beaverhead, MT,30001,48960,459049,9376
2019,Big Horn, MT,30003,31525,417417,13241
2019,Blaine, MT,30005,28752,204251,7104
2019,Broadwater, MT,30007,43874,287509,6553
2019,Carbon, MT,30009,55564,574751,10344
2019,Carter, MT,30011,35331,49675,1406
2019,Cascade, MT,30013,47303,3978270,84102
2019,Chouteau, MT,30015,39136,229454,5863
2019,Custer, MT,30017,45133,536046,11877
2019,Daniels, MT,30019,48764,81144,1664
2019,Dawson, MT,30021,44820,402211,8974
2019,Deer Lodge, MT,30023,40093,376791,9398
2019,Fallon, MT,30025,45775,140485,3069
2019,Fergus, MT,30027,44026,499736,11351
2019,Flathead, MT,30029,51462,5298087,102952
2019,Gallatin, MT,30031,60242,7041367,116884
2019,Garfield, MT,30033,35023,41502,1185
2019,Glacier, MT,30035,37046,512858,13844
2019,Golden Valley, MT,30037,49935,40997,821
2019,Granite, MT,30039,46221,153822,3328
2019,Hill, MT,30041,45861,752115,16400
2019,Jefferson, MT,30043,51121,614015,12011
2019,Judith Basin, MT,30045,48136,97813,2032
2019,Lake, MT,30047,40510,1249213,30837
2019,Lewis and Clark, MT,30049,50533,3555933,70369
2019,Liberty, MT,30051,55944,112559,2012
2019,Lincoln, MT,30053,38977,762304,19558
2019,McCone, MT,30055,37815,65269,1726
2019,Madison, MT,30057,66750,566311,8484
2019,Meagher, MT,30059,44049,84882,1927
2019,Mineral, MT,30061,40374,179302,4441
2019,Missoula, MT,30063,53992,6320989,117072
2019,Musselshell, MT,30065,44810,210474,4697
2019,Park, MT,30067,51909,882653,17004
2019,Petroleum, MT,30069,34028,16844,495
2019,Phillips, MT,30071,39054,164107,4202
2019,Pondera, MT,30073,49912,297024,5951
2019,Powder River, MT,30075,34282,58245,1699
2019,Powell, MT,30077,45601,317476,6962
2019,Prairie, MT,30079,47082,50472,1072
2019,Ravalli, MT,30081,50072,2182335,43584
2019,Richland, MT,30083,59985,681126,11355
2019,Roosevelt, MT,30085,36659,398231,10863
2019,Rosebud, MT,30087,47753,404180,8464
2019,Sanders, MT,30089,37037,452185,12209
2019,Sheridan, MT,30091,47259,167959,3554
2019,Silver Bow, MT,30093,48451,1690880,34899
2019,Stillwater, MT,30095,59139,526043,8895
2019,Sweet Grass, MT,30097,51626,191326,3706
2019,Teton, MT,30099,49178,302245,6146
2019,Toole, MT,30101,49222,244191,4961
2019,Treasure, MT,30103,51812,39170,756
2019,Valley, MT,30105,46099,348782,7566
2019,Wheatland, MT,30107,40321,82537,2047
2019,Wibaux, MT,30109,41574,39246,944
2019,Yellowstone, MT,30111,52992,8649634,163226
2019,Adams, NE,31001,50436,1571899,31166
2019,Antelope, NE,31003,57774,365768,6331
2019,Arthur, NE,31005,49775,21702,436
2019,Banner, NE,31007,58969,39332,667
2019,Blaine, NE,31009,58725,25369,432
2019,Boone, NE,31011,56680,306753,5412
2019,Box Butte, NE,31013,48835,532643,10907
2019,Boyd, NE,31015,58251,107474,1845
2019,Brown, NE,31017,56927,164918,2897
2019,Buffalo, NE,31019,56553,2819680,49859
2019,Burt, NE,31021,47652,320081,6717
2019,Butler, NE,31023,48773,407007,8345
2019,Cass, NE,31025,53565,1420698,26523
2019,Cedar, NE,31027,51013,427849,8387
2019,Chase, NE,31029,60268,237518,3941
2019,Cherry, NE,31031,47074,257637,5473
2019,Cheyenne, NE,31033,48869,456680,9345
2019,Clay, NE,31035,52353,320295,6118
2019,Colfax, NE,31037,44150,469980,10645
2019,Cuming, NE,31039,64751,583601,9013
2019,Custer, NE,31041,49256,526106,10681
2019,Dakota, NE,31043,41615,890564,21400
2019,Dawes, NE,31045,39476,330298,8367
2019,Dawson, NE,31047,44578,1072549,24060
2019,Deuel, NE,31049,40961,75777,1850
2019,Dixon, NE,31051,44757,251715,5624
2019,Dodge, NE,31053,48081,1791441,37259
2019,Douglas, NE,31055,63204,36702154,580692
2019,Dundy, NE,31057,71482,119018,1665
2019,Fillmore, NE,31059,57200,316318,5530
2019,Franklin, NE,31061,52677,152553,2896
2019,Frontier, NE,31063,39203,100398,2561
2019,Furnas, NE,31065,46142,214881,4657
2019,Gage, NE,31067,48682,1059418,21762
2019,Garden, NE,31069,47020,87222,1855
2019,Garfield, NE,31071,46130,84602,1834
2019,Gosper, NE,31073,52047,98525,1893
2019,Grant, NE,31075,50847,31220,614
2019,Greeley, NE,31077,51465,115333,2241
2019,Hall, NE,31079,43633,2750028,63027
2019,Hamilton, NE,31081,53781,507637,9439
2019,Harlan, NE,31083,57567,180529,3136
2019,Hayes, NE,31085,70204,60095,856
2019,Hitchcock, NE,31087,42440,110895,2613
2019,Holt, NE,31089,52409,534837,10205
2019,Hooker, NE,31091,47599,34462,724
2019,Howard, NE,31093,46850,301385,6433
2019,Jefferson, NE,31095,48162,345126,7166
2019,Johnson, NE,31097,34566,181815,5260
2019,Kearney, NE,31099,57267,380767,6649
2019,Keith, NE,31101,45436,378573,8332
2019,Keya Paha, NE,31103,52357,41257,788
2019,Kimball, NE,31105,46172,162155,3512
2019,Knox, NE,31107,46881,394409,8413
2019,Lancaster, NE,31109,51035,16360544,320573
2019,Lincoln, NE,31111,49617,1739515,35059
2019,Logan, NE,31113,52031,37462,720
2019,Loup, NE,31115,58268,36068,619
2019,McPherson, NE,31117,51745,21681,419
2019,Madison, NE,31119,51683,1843736,35674
2019,Merrick, NE,31121,48814,375181,7686
2019,Morrill, NE,31123,57763,262706,4548
2019,Nance, NE,31125,40694,136324,3350
2019,Nemaha, NE,31127,48317,337497,6985
2019,Nuckolls, NE,31129,53019,217698,4106
2019,Otoe, NE,31131,55614,886147,15934
2019,Pawnee, NE,31133,44972,116027,2580
2019,Perkins, NE,31135,64894,186245,2870
2019,Phelps, NE,31137,54090,484702,8961
2019,Pierce, NE,31139,57035,414527,7268
2019,Platte, NE,31141,48329,1655566,34256
2019,Polk, NE,31143,53709,278054,5177
2019,Red Willow, NE,31145,46784,503635,10765
2019,Richardson, NE,31147,49797,393344,7899
2019,Rock, NE,31149,64946,82611,1272
2019,Saline, NE,31151,42769,617622,14441
2019,Sarpy, NE,31153,52202,9865804,188994
2019,Saunders, NE,31155,53994,1185545,21957
2019,Scotts Bluff, NE,31157,45546,1650504,36238
2019,Seward, NE,31159,51016,903297,17706
2019,Sheridan, NE,31161,50584,262127,5182
2019,Sherman, NE,31163,44880,132754,2958
2019,Sioux, NE,31165,59849,66432,1110
2019,Stanton, NE,31167,47073,276978,5884
2019,Thayer, NE,31169,52792,268921,5094
2019,Thomas, NE,31171,57707,38260,663
2019,Thurston, NE,31173,41718,284852,6828
2019,Valley, NE,31175,52167,212268,4069
2019,Washington, NE,31177,58221,1204932,20696
2019,Wayne, NE,31179,43613,418293,9591
2019,Webster, NE,31181,51108,175708,3438
2019,Wheeler, NE,31183,73088,55912,765
2019,York, NE,31185,48928,691787,14139
2019,Churchill, NV,32001,45923,1157359,25202
2019,Clark, NV,32003,51012,114155310,2237815
2019,Douglas, NV,32005,77239,3810527,49334
2019,Elko, NV,32007,47458,2540985,53542
2019,Esmeralda, NV,32009,51386,37563,731
2019,Eureka, NV,32011,47549,89344,1879
2019,Humboldt, NV,32013,47967,823597,17170
2019,Lander, NV,32015,67315,384034,5705
2019,Lincoln, NV,32017,45484,208269,4579
2019,Lyon, NV,32019,40283,2355726,58479
2019,Mineral, NV,32021,41053,186669,4547
2019,Nye, NV,32023,37624,1891307,50268
2019,Pershing, NV,32027,33070,221137,6687
2019,Storey, NV,32029,60420,247782,4101
2019,Washoe, NV,32031,62117,29910418,481517
2019,White Pine, NV,32033,48628,443831,9127
2019,Carson City (Independent City), NV,32510,50973,2969713,58260
2019,Belknap, NH,33001,64287,4075581,63397
2019,Carroll, NH,33003,63343,3148332,49703
2019,Cheshire, NH,33005,53260,4056380,76162
2019,Coos, NH,33007,45254,1422544,31435
2019,Grafton, NH,33009,66344,6024143,90801
2019,Hillsborough, NH,33011,63263,26666042,421513
2019,Merrimack, NH,33013,60412,9233680,152845
2019,Rockingham, NH,33015,79315,24793856,312599
2019,Strafford, NH,33017,53852,7017182,130306
2019,Sullivan, NH,33019,55373,2385076,43073
2019,Atlantic, NJ,34001,50196,13757969,274085
2019,Bergen, NJ,34003,87903,83968368,955240
2019,Burlington, NJ,34005,62113,28594559,460365
2019,Camden, NJ,34007,53811,28078352,521793
2019,Cape May, NJ,34009,63302,6048337,95548
2019,Cumberland, NJ,34011,40014,6217937,155394
2019,Essex, NJ,34013,63975,54920477,858463
2019,Gloucester, NJ,34015,55704,16741310,300540
2019,Hudson, NJ,34017,64645,46593911,720763
2019,Hunterdon, NJ,34019,90649,11692315,128985
2019,Mercer, NJ,34021,68721,26529544,386045
2019,Middlesex, NJ,34023,61440,52875245,860602
2019,Monmouth, NJ,34025,82513,53031401,642703
2019,Morris, NJ,34027,97774,49693049,508244
2019,Ocean, NJ,34029,53315,33590289,630036
2019,Passaic, NJ,34031,50421,26364032,522882
2019,Salem, NJ,34033,48860,3154977,64572
2019,Somerset, NJ,34035,107923,37178946,344494
2019,Sussex, NJ,34037,63283,9147619,144552
2019,Union, NJ,34039,68555,39375495,574361
2019,Warren, NJ,34041,55865,6096895,109137
2019,Bernalillo, NM,35001,46130,31136800,674974
2019,Catron, NM,35003,33162,116000,3498
2019,Chaves, NM,35005,39757,2584593,65009
2019,Cibola, NM*,35006,28055,767174,27345
2019,Colfax, NM,35007,40240,500548,12439
2019,Curry, NM,35009,44392,2160402,48667
2019,De Baca, NM,35011,48600,84856,1746
2019,Do̱a Ana, NM,35013,38142,8303074,217687
2019,Eddy, NM,35015,59246,3664694,61856
2019,Grant, NM,35017,41531,1163951,28026
2019,Guadalupe, NM,35019,33980,150667,4434
2019,Harding, NM,35021,40555,26604,656
2019,Hidalgo, NM,35023,42896,182050,4244
2019,Lea, NM,35025,48054,3536460,73594
2019,Lincoln, NM,35027,41684,835855,20052
2019,Los Alamos, NM,35028,72366,1400505,19353
2019,Luna, NM,35029,31164,783319,25135
2019,McKinley, NM,35031,28158,2059276,73133
2019,Mora, NM,35033,43595,184145,4224
2019,Otero, NM,35035,35385,2388130,67489
2019,Quay, NM,35037,37684,328567,8719
2019,Rio Arriba, NM,35039,34872,1411423,40474
2019,Roosevelt, NM,35041,39990,767841,19201
2019,Sandoval, NM,35043,44713,6588622,147352
2019,San Juan, NM,35045,36599,4477477,122339
2019,San Miguel, NM,35047,36646,1001029,27316
2019,Santa Fe, NM,35049,61879,9510296,153693
2019,Sierra, NM,35051,39373,452084,11482
2019,Socorro, NM,35053,35357,588268,16638
2019,Taos, NM,35055,37469,1288377,34385
2019,Torrance, NM,35057,34471,518899,15053
2019,Union, NM,35059,35867,146375,4081
2019,Valencia, NM*,35061,36192,2745245,75852
2019,Albany, NY,36001,62495,19667212,314702
2019,Allegany, NY,36003,36813,1717992,46668
2019,Bronx, NY,36005,37090,54854029,1478928
2019,Broome, NY,36007,43732,8696718,198862
2019,Cattaraugus, NY,36009,40704,3144033,77241
2019,Cayuga, NY,36011,44668,3420422,76574
2019,Chautauqua, NY,36013,41237,5278491,128005
2019,Chemung, NY,36015,45402,3841977,84622
2019,Chenango, NY,36017,42909,2041919,47587
2019,Clinton, NY,36019,44979,3600161,80041
2019,Columbia, NY,36021,57978,3562794,61451
2019,Cortland, NY,36023,41611,1957456,47042
2019,Delaware, NY,36025,42770,1908380,44620
2019,Dutchess, NY,36027,59590,17662345,296398
2019,Erie, NY,36029,50760,48328762,952102
2019,Essex, NY,36031,47408,1774055,37421
2019,Franklin, NY,36033,41327,1980866,47931
2019,Fulton, NY,36035,44191,2372956,53698
2019,Genesee, NY,36037,44444,2604935,58611
2019,Greene, NY,36039,48849,2339552,47894
2019,Hamilton, NY,36041,49017,250573,5112
2019,Herkimer, NY,36043,44074,2668872,60554
2019,Jefferson, NY,36045,45905,5398665,117606
2019,Kings, NY,36047,51632,141246604,2735628
2019,Lewis, NY,36049,46957,1252306,26669
2019,Livingston, NY,36051,46803,2916232,62309
2019,Madison, NY,36053,48065,3296318,68581
2019,Monroe, NY,36055,53057,40280470,759190
2019,Montgomery, NY,36057,42045,2086900,49635
2019,Nassau, NY,36059,89713,125221986,1395799
2019,New York, NY,36061,173525,295495946,1702897
2019,Niagara, NY,36063,46393,9892726,213238
2019,Oneida, NY,36065,46034,10697063,232372
2019,Onondaga, NY,36067,52978,25224238,476131
2019,Ontario, NY,36069,55262,6201794,112226
2019,Orange, NY,36071,51803,20709035,399762
2019,Orleans, NY,36073,39657,1610864,40620
2019,Oswego, NY,36075,41695,4917700,117944
2019,Otsego, NY,36077,46240,2731751,59078
2019,Putnam, NY,36079,70345,6880210,97806
2019,Queens, NY,36081,48675,117339645,2410700
2019,Rensselaer, NY,36083,50039,8089734,161669
2019,Richmond, NY,36085,56475,27942107,494773
2019,Rockland, NY,36087,60915,20549956,337354
2019,St. Lawrence, NY,36089,39181,4266031,108879
2019,Saratoga, NY,36091,67477,15835321,234677
2019,Schenectady, NY,36093,53917,8515608,157940
2019,Schoharie, NY,36095,45273,1349286,29803
2019,Schuyler, NY,36097,42715,768151,17983
2019,Seneca, NY,36099,40586,1378598,33967
2019,Steuben, NY,36101,47475,4473600,94230
2019,Suffolk, NY,36103,72292,110217697,1524614
2019,Sullivan, NY,36105,47370,3702783,78167
2019,Tioga, NY,36107,46710,2273403,48671
2019,Tompkins, NY,36109,45232,4794901,106008
2019,Ulster, NY,36111,53426,9705800,181669
2019,Warren, NY,36113,53919,3544444,65737
2019,Washington, NY,36115,42093,2597515,61709
2019,Wayne, NY,36117,47651,4359656,91492
2019,Westchester, NY,36119,107755,108091411,1003125
2019,Wyoming, NY,36121,41950,1709223,40744
2019,Yates, NY,36123,42576,1058402,24859
2019,Alamance, NC,37001,41493,7036830,169590
2019,Alexander, NC,37003,39301,1434432,36499
2019,Alleghany, NC,37005,40046,435179,10867
2019,Anson, NC,37007,40616,881570,21705
2019,Ashe, NC,37009,38065,1015239,26671
2019,Avery, NC,37011,37300,660102,17697
2019,Beaufort, NC,37013,46467,2084842,44867
2019,Bertie, NC,37015,39224,712705,18170
2019,Bladen, NC,37017,39138,1168687,29861
2019,Brunswick, NC,37019,50004,6673086,133450
2019,Buncombe, NC,37021,51095,13668774,267517
2019,Burke, NC,37023,37922,3330173,87816
2019,Cabarrus, NC,37025,46415,10268120,221225
2019,Caldwell, NC,37027,37207,3007259,80826
2019,Camden, NC,37029,49318,505460,10249
2019,Carteret, NC,37031,53601,3633420,67786
2019,Caswell, NC,37033,35982,820918,22815
2019,Catawba, NC,37035,46269,7390776,159735
2019,Chatham, NC,37037,67117,5045386,75173
2019,Cherokee, NC,37039,34649,987150,28490
2019,Chowan, NC,37041,43086,593724,13780
2019,Clay, NC,37043,37286,407616,10932
2019,Cleveland, NC,37045,38518,3796613,98566
2019,Columbus, NC,37047,36093,1860447,51546
2019,Craven, NC,37049,46534,4718408,101397
2019,Cumberland, NC,37051,39633,13264022,334675
2019,Currituck, NC,37053,50389,1377289,27333
2019,Dare, NC,37055,60562,2215306,36579
2019,Davidson, NC,37057,41164,6920582,168122
2019,Davie, NC,37059,50977,2154582,42266
2019,Duplin, NC,37061,41559,2060574,49582
2019,Durham, NC,37063,52438,16853808,321405
2019,Edgecombe, NC,37065,37462,1853326,49472
2019,Forsyth, NC,37067,49345,18803526,381066
2019,Franklin, NC,37069,38629,2600011,67308
2019,Gaston, NC,37071,41535,9392830,226140
2019,Gates, NC,37073,42248,448298,10611
2019,Graham, NC,37075,37164,299357,8055
2019,Granville, NC,37077,40074,2438427,60848
2019,Greene, NC,37079,32922,674069,20475
2019,Guilford, NC,37081,47340,25494149,538536
2019,Halifax, NC,37083,37975,1867170,49168
2019,Harnett, NC,37085,36681,4885652,133194
2019,Haywood, NC,37087,42758,2640164,61747
2019,Henderson, NC,37089,46609,5387239,115584
2019,Hertford, NC,37091,35068,775138,22104
2019,Hoke, NC,37093,34507,1792003,51932
2019,Hyde, NC,37095,42537,198224,4660
2019,Iredell, NC,37097,53430,9803383,183481
2019,Jackson, NC,37099,36736,1576858,42924
2019,Johnston, NC,37101,42117,8884651,210950
2019,Jones, NC,37103,42088,389397,9252
2019,Lee, NC,37105,42355,2655077,62686
2019,Lenoir, NC,37107,41500,2299416,55407
2019,Lincoln, NC,37109,48419,4154874,85810
2019,McDowell, NC,37111,36377,1624315,44652
2019,Macon, NC,37113,41975,1539138,36668
2019,Madison, NC,37115,37206,787201,21158
2019,Martin, NC,37117,35954,799581,22239
2019,Mecklenburg, NC,37119,63805,70420782,1103682
2019,Mitchell, NC,37121,37938,566259,14926
2019,Montgomery, NC,37123,38850,1003608,25833
2019,Moore, NC,37125,54737,5382692,98337
2019,Nash, NC,37127,44063,4159345,94395
2019,New Hanover, NC,37129,50960,11455481,224794
2019,Northampton, NC,37131,39114,702793,17968
2019,Onslow, NC,37133,44307,9015341,203475
2019,Orange, NC,37135,66970,9905781,147914
2019,Pamlico, NC,37137,46364,568288,12257
2019,Pasquotank, NC,37139,39929,1605478,40208
2019,Pender, NC,37141,42899,2548697,59412
2019,Perquimans, NC,37143,43540,564891,12974
2019,Person, NC,37145,39670,1543840,38917
2019,Pitt, NC,37147,45951,7818556,170150
2019,Polk, NC,37149,51561,992030,19240
2019,Randolph, NC,37151,39292,5629566,143274
2019,Richmond, NC,37153,36629,1590881,43432
2019,Robeson, NC,37155,33639,3969750,118011
2019,Rockingham, NC,37157,38428,3493881,90920
2019,Rowan, NC,37159,39508,5762704,145860
2019,Rutherford, NC,37161,35607,2300999,64623
2019,Sampson, NC,37163,37994,2257390,59415
2019,Scotland, NC,37165,34770,1192381,34293
2019,Stanly, NC,37167,40374,2506110,62073
2019,Stokes, NC,37169,39689,1767075,44523
2019,Surry, NC,37171,39935,2849107,71343
2019,Swain, NC,37173,41006,583228,14223
2019,Transylvania, NC,37175,45984,1514173,32928
2019,Tyrrell, NC,37177,39263,130156,3315
2019,Union, NC,37179,55973,13171529,235318
2019,Vance, NC,37181,36561,1560646,42686
2019,Wake, NC,37183,62535,69649849,1113770
2019,Warren, NC,37185,31817,599615,18846
2019,Washington, NC,37187,38154,425306,11147
2019,Watauga, NC,37189,40810,2208974,54128
2019,Wayne, NC,37191,42187,4969279,117792
2019,Wilkes, NC,37193,38955,2583359,66316
2019,Wilson, NC,37195,41803,3298521,78907
2019,Yadkin, NC,37197,39450,1467996,37212
2019,Yancey, NC,37199,37365,687299,18394
2019,Adams, ND,38001,48914,109029,2229
2019,Barnes, ND,38003,55652,601767,10813
2019,Benson, ND,38005,39623,241659,6099
2019,Billings, ND,38007,79623,77792,977
2019,Bottineau, ND,38009,60713,387230,6378
2019,Bowman, ND,38011,68487,207721,3033
2019,Burke, ND,38013,73848,162243,2197
2019,Burleigh, ND,38015,60474,5921361,97916
2019,Cass, ND,38017,58233,10670660,183242
2019,Cavalier, ND,38019,63525,236251,3719
2019,Dickey, ND,38021,61984,315560,5091
2019,Divide, ND,38023,58643,127607,2176
2019,Dunn, ND,38025,74483,304709,4091
2019,Eddy, ND,38027,57092,136164,2385
2019,Emmons, ND,38029,48876,162513,3325
2019,Foster, ND,38031,58655,200892,3425
2019,Golden Valley, ND,38033,39094,68689,1757
2019,Grand Forks, ND,38035,51236,3738090,72958
2019,Grant, ND,38037,43268,101031,2335
2019,Griggs, ND,38039,55402,127481,2301
2019,Hettinger, ND,38041,48588,124240,2557
2019,Kidder, ND,38043,53808,130001,2416
2019,LaMoure, ND,38045,60029,245938,4097
2019,Logan, ND,38047,50471,93674,1856
2019,McHenry, ND,38049,55062,298215,5416
2019,McIntosh, ND,38051,59208,150448,2541
2019,McKenzie, ND,38053,70441,1028789,14605
2019,McLean, ND,38055,59239,577520,9749
2019,Mercer, ND,38057,58481,489836,8376
2019,Morton, ND,38059,52389,1726848,32962
2019,Mountrail, ND,38061,68215,671716,9847
2019,Nelson, ND,38063,58823,178939,3042
2019,Oliver, ND,38065,45448,86215,1897
2019,Pembina, ND,38067,58341,403313,6913
2019,Pierce, ND,38069,48230,194706,4037
2019,Ramsey, ND,38071,49856,580767,11649
2019,Ransom, ND,38073,54832,312600,5701
2019,Renville, ND,38075,69861,161799,2316
2019,Richland, ND,38077,50104,828320,16532
2019,Rolette, ND,38079,41420,515553,12447
2019,Sargent, ND,38081,62204,241850,3888
2019,Sheridan, ND,38083,48090,61555,1280
2019,Sioux, ND,38085,29160,116493,3995
2019,Slope, ND,38087,48921,34881,713
2019,Stark, ND,38089,63393,2092361,33006
2019,Steele, ND,38091,64659,117420,1816
2019,Stutsman, ND,38093,52206,1130213,21649
2019,Towner, ND,38095,58502,128470,2196
2019,Traill, ND,38097,54988,443039,8057
2019,Walsh, ND,38099,50715,540516,10658
2019,Ward, ND,38101,55233,3852356,69747
2019,Wells, ND,38103,58274,234435,4023
2019,Williams, ND,38105,66244,2655403,40085
2019,Adams, OH,39001,35806,986895,27562
2019,Allen, OH,39003,43618,4473356,102558
2019,Ashland, OH,39005,39376,2070534,52584
2019,Ashtabula, OH,39007,39535,3871972,97938
2019,Athens, OH,39009,35910,2254019,62768
2019,Auglaize, OH,39011,47864,2215334,46284
2019,Belmont, OH,39013,41870,2817079,67281
2019,Brown, OH,39015,39149,1710103,43682
2019,Butler, OH,39017,49578,19245282,388181
2019,Carroll, OH,39019,41253,1105778,26805
2019,Champaign, OH,39021,42488,1644871,38714
2019,Clark, OH,39023,41168,5610843,136290
2019,Clermont, OH,39025,57898,12042239,207991
2019,Clinton, OH,39027,45799,1926046,42054
2019,Columbiana, OH,39029,39393,4028892,102274
2019,Coshocton, OH,39031,36206,1327019,36652
