County,County Code,Deaths,Population,Crude Rate
"Floyd County, KY",21071,10,36271,Unreliable
"Franklin County, KY",21073,21,50485,41.6
"Fulton County, KY",21075,Suppressed,6192,Suppressed
"Gallatin County, KY",21077,Suppressed,8776,Suppressed
"Garrard County, KY",21079,Suppressed,17523,Suppressed
"Grant County, KY",21081,10,24984,Unreliable
"Graves County, KY",21083,Suppressed,37121,Suppressed
"Grayson County, KY",21085,Suppressed,26358,Suppressed
"Green County, KY",21087,Suppressed,11065,Suppressed
"Greenup County, KY",21089,11,35518,Unreliable
"Hancock County, KY",21091,Suppressed,8801,Suppressed
"Hardin County, KY",21093,16,108071,Unreliable
"Harlan County, KY",21095,Suppressed,26713,Suppressed
"Harrison County, KY",21097,Suppressed,18781,Suppressed
"Hart County, KY",21099,Suppressed,18757,Suppressed
"Henderson County, KY",21101,Suppressed,45928,Suppressed
"Henry County, KY",21103,Suppressed,16006,Suppressed
"Hickman County, KY",21105,Suppressed,4520,Suppressed
"Hopkins County, KY",21107,Suppressed,45547,Suppressed
"Jackson County, KY",21109,Suppressed,13431,Suppressed
"Jefferson County, KY",21111,262,771158,34
"Jessamine County, KY",21113,29,53375,54.3
"Johnson County, KY",21115,Suppressed,22594,Suppressed
"Kenton County, KY",21117,107,165399,64.7
"Knott County, KY",21119,Suppressed,15291,Suppressed
"Knox County, KY",21121,11,31227,Unreliable
"Larue County, KY",21123,Suppressed,14205,Suppressed
"Laurel County, KY",21125,Suppressed,60174,Suppressed
"Lawrence County, KY",21127,Suppressed,15719,Suppressed
"Lee County, KY",21129,Suppressed,6570,Suppressed
"Leslie County, KY",21131,Suppressed,10334,Suppressed
"Letcher County, KY",21133,Suppressed,22339,Suppressed
"Lewis County, KY",21135,Suppressed,13339,Suppressed
"Lincoln County, KY",21137,Suppressed,24456,Suppressed
"Livingston County, KY",21139,Suppressed,9269,Suppressed
"Logan County, KY",21141,Suppressed,27060,Suppressed
"Lyon County, KY",21143,Suppressed,8082,Suppressed
"McCracken County, KY",21145,Suppressed,65385,Suppressed
"McCreary County, KY",21147,Suppressed,17465,Suppressed
"McLean County, KY",21149,Suppressed,9201,Suppressed
"Madison County, KY",21151,38,91226,41.7
"Magoffin County, KY",21153,Suppressed,12538,Suppressed
"Marion County, KY",21155,Suppressed,19395,Suppressed
"Marshall County, KY",21157,Suppressed,31382,Suppressed
"Martin County, KY",21159,Suppressed,11452,Suppressed
"Mason County, KY",21161,10,17174,Unreliable
"Meade County, KY",21163,Suppressed,28154,Suppressed
"Menifee County, KY",21165,Suppressed,6455,Suppressed
"Mercer County, KY",21167,Suppressed,21521,Suppressed
"Metcalfe County, KY",21169,Suppressed,10107,Suppressed
"Monroe County, KY",21171,Suppressed,10659,Suppressed
"Montgomery County, KY",21173,12,27928,Unreliable
"Morgan County, KY",21175,Suppressed,13188,Suppressed
"Muhlenberg County, KY",21177,Suppressed,30816,Suppressed
"Nelson County, KY",21179,14,45640,Unreliable
"Nicholas County, KY",21181,Suppressed,7130,Suppressed
"Ohio County, KY",21183,Suppressed,24182,Suppressed
"Oldham County, KY",21185,Suppressed,66415,Suppressed
"Owen County, KY",21187,Suppressed,10765,Suppressed
"Owsley County, KY",21189,Suppressed,4435,Suppressed
"Pendleton County, KY",21191,Suppressed,14573,Suppressed
"Perry County, KY",21193,Suppressed,26553,Suppressed
"Pike County, KY",21195,10,58883,Unreliable
"Powell County, KY",21197,Suppressed,12374,Suppressed
"Pulaski County, KY",21199,10,64449,Unreliable
"Robertson County, KY",21201,Suppressed,2134,Suppressed
"Rockcastle County, KY",21203,Suppressed,16698,Suppressed
"Rowan County, KY",21205,Suppressed,24517,Suppressed
"Russell County, KY",21207,Suppressed,17775,Suppressed
"Scott County, KY",21209,12,54873,Unreliable
"Shelby County, KY",21211,Suppressed,47421,Suppressed
"Simpson County, KY",21213,Suppressed,18108,Suppressed
"Spencer County, KY",21215,Suppressed,18507,Suppressed
"Taylor County, KY",21217,Suppressed,25472,Suppressed
"Todd County, KY",21219,Suppressed,12243,Suppressed
"Trigg County, KY",21221,Suppressed,14444,Suppressed
"Trimble County, KY",21223,Suppressed,8561,Suppressed
"Union County, KY",21225,Suppressed,14668,Suppressed
"Warren County, KY",21227,10,128845,Unreliable
"Washington County, KY",21229,Suppressed,12126,Suppressed
"Wayne County, KY",21231,Suppressed,20716,Suppressed
"Webster County, KY",21233,Suppressed,13018,Suppressed
"Whitley County, KY",21235,Suppressed,36214,Suppressed
"Wolfe County, KY",21237,Suppressed,7264,Suppressed
"Woodford County, KY",21239,Suppressed,26368,Suppressed
"Acadia Parish, LA",22001,Suppressed,62590,Suppressed
"Allen Parish, LA",22003,Suppressed,25621,Suppressed
"Ascension Parish, LA",22005,Suppressed,122948,Suppressed
"Assumption Parish, LA",22007,Suppressed,22526,Suppressed
"Avoyelles Parish, LA",22009,Suppressed,40980,Suppressed
"Beauregard Parish, LA",22011,Suppressed,36928,Suppressed
"Bienville Parish, LA",22013,Suppressed,13638,Suppressed
"Bossier Parish, LA",22015,Suppressed,127634,Suppressed
"Caddo Parish, LA",22017,13,246581,Unreliable
"Calcasieu Parish, LA",22019,Suppressed,202445,Suppressed
"Caldwell Parish, LA",22021,Suppressed,9950,Suppressed
"Cameron Parish, LA",22023,Suppressed,6912,Suppressed
"Catahoula Parish, LA",22025,Suppressed,9875,Suppressed
"Claiborne Parish, LA",22027,Suppressed,15969,Suppressed
"Concordia Parish, LA",22029,Suppressed,19866,Suppressed
"De Soto Parish, LA",22031,Suppressed,27340,Suppressed
"East Baton Rouge Parish, LA",22033,20,446268,4.5
"East Carroll Parish, LA",22035,Suppressed,7126,Suppressed
"East Feliciana Parish, LA",22037,Suppressed,19412,Suppressed
"Evangeline Parish, LA",22039,Suppressed,33708,Suppressed
"Franklin Parish, LA",22041,Suppressed,20260,Suppressed
"Grant Parish, LA",22043,Suppressed,22336,Suppressed
"Iberia Parish, LA",22045,Suppressed,72176,Suppressed
"Iberville Parish, LA",22047,Suppressed,33027,Suppressed
"Jackson Parish, LA",22049,Suppressed,15846,Suppressed
"Jefferson Parish, LA",22051,139,439036,31.7
"Jefferson Davis Parish, LA",22053,Suppressed,31477,Suppressed
"Lafayette Parish, LA",22055,11,242485,Unreliable
"Lafourche Parish, LA",22057,Suppressed,98426,Suppressed
"LaSalle Parish, LA",22059,Suppressed,14933,Suppressed
"Lincoln Parish, LA",22061,Suppressed,47744,Suppressed
"Livingston Parish, LA",22063,19,138228,Unreliable
"Madison Parish, LA",22065,Suppressed,11316,Suppressed
"Morehouse Parish, LA",22067,Suppressed,25641,Suppressed
"Natchitoches Parish, LA",22069,Suppressed,39021,Suppressed
"Orleans Parish, LA",22071,34,393292,8.6
"Ouachita Parish, LA",22073,Suppressed,155874,Suppressed
"Plaquemines Parish, LA",22075,Suppressed,23348,Suppressed
"Pointe Coupee Parish, LA",22077,Suppressed,22268,Suppressed
"Rapides Parish, LA",22079,11,131648,Unreliable
"Red River Parish, LA",22081,Suppressed,8536,Suppressed
"Richland Parish, LA",22083,Suppressed,20411,Suppressed
"Sabine Parish, LA",22085,Suppressed,24018,Suppressed
"St. Bernard Parish, LA",22087,Suppressed,46202,Suppressed
"St. Charles Parish, LA",22089,Suppressed,52749,Suppressed
"St. Helena Parish, LA",22091,Suppressed,10363,Suppressed
"St. James Parish, LA",22093,Suppressed,21367,Suppressed
"St. John the Baptist Parish, LA",22095,Suppressed,43441,Suppressed
"St. Landry Parish, LA",22097,Suppressed,83497,Suppressed
"St. Martin Parish, LA",22099,Suppressed,54171,Suppressed
"St. Mary Parish, LA",22101,Suppressed,50973,Suppressed
"St. Tammany Parish, LA",22103,65,256327,25.4
"Tangipahoa Parish, LA",22105,Suppressed,132497,Suppressed
"Tensas Parish, LA",22107,Suppressed,4615,Suppressed
"Terrebonne Parish, LA",22109,Suppressed,112086,Suppressed
"Union Parish, LA",22111,Suppressed,22571,Suppressed
"Vermilion Parish, LA",22113,Suppressed,60136,Suppressed
"Vernon Parish, LA",22115,Suppressed,50726,Suppressed
"Washington Parish, LA",22117,27,46633,57.9
"Webster Parish, LA",22119,Suppressed,39378,Suppressed
"West Baton Rouge Parish, LA",22121,Suppressed,26265,Suppressed
"West Carroll Parish, LA",22123,Suppressed,10981,Suppressed
"West Feliciana Parish, LA",22125,Suppressed,15380,Suppressed
"Winn Parish, LA",22127,Suppressed,14311,Suppressed
"Androscoggin County, ME",23001,18,107651,Unreliable
"Aroostook County, ME",23003,Suppressed,67653,Suppressed
"Cumberland County, ME",23005,82,292500,28
"Franklin County, ME",23007,Suppressed,29988,Suppressed
"Hancock County, ME",23009,Suppressed,54497,Suppressed
"Kennebec County, ME",23011,50,121821,41
"Knox County, ME",23013,Suppressed,39790,Suppressed
"Lincoln County, ME",23015,Suppressed,34204,Suppressed
"Oxford County, ME",23017,Suppressed,57439,Suppressed
"Penobscot County, ME",23019,50,151957,32.9
"Piscataquis County, ME",23021,Suppressed,16773,Suppressed
"Sagadahoc County, ME",23023,Suppressed,35392,Suppressed
"Somerset County, ME",23025,17,50626,Unreliable
"Waldo County, ME",23027,Suppressed,39832,Suppressed
"Washington County, ME",23029,14,31593,Unreliable
"York County, ME",23031,77,204191,37.7
"Allegany County, MD",24001,37,71615,51.7
"Anne Arundel County, MD",24003,235,573235,41
"Baltimore County, MD",24005,384,832468,46.1
"Calvert County, MD",24009,30,91502,32.8
"Caroline County, MD",24011,15,33193,Unreliable
"Carroll County, MD",24013,56,167781,33.4
"Cecil County, MD",24015,63,102746,61.3
"Charles County, MD",24017,42,159700,26.3
"Dorchester County, MD",24019,10,32162,Unreliable
"Frederick County, MD",24021,73,252022,29
"Garrett County, MD",24023,Suppressed,29233,Suppressed
"Harford County, MD",24025,104,252160,41.2
"Howard County, MD",24027,56,321113,17.4
"Kent County, MD",24029,Suppressed,19384,Suppressed
"Montgomery County, MD",24031,109,1058810,10.3
"Prince George's County, MD",24033,125,912756,13.7
"Queen Anne's County, MD",24035,Suppressed,49770,Suppressed
"St. Mary's County, MD",24037,38,112667,33.7
"Somerset County, MD",24039,Suppressed,25918,Suppressed
"Talbot County, MD",24041,Suppressed,37103,Suppressed
"Washington County, MD",24043,51,150578,33.9
"Wicomico County, MD",24045,29,102923,28.2
"Worcester County, MD",24047,14,51690,Unreliable
"Baltimore city, MD",24510,508,611648,83.1
"Barnstable County, MA",25001,67,213444,31.4
"Berkshire County, MA",25003,29,126313,23
"Bristol County, MA",25005,242,561483,43.1
"Dukes County, MA",25007,Suppressed,17325,Suppressed
"Essex County, MA",25009,287,785205,36.6
"Franklin County, MA",25011,10,70702,Unreliable
"Hampden County, MA",25013,114,469818,24.3
"Hampshire County, MA",25015,28,161834,17.3
"Middlesex County, MA",25017,328,1602947,20.5
"Nantucket County, MA",25019,Suppressed,11229,Suppressed
"Norfolk County, MA",25021,158,700322,22.6
"Plymouth County, MA",25023,190,515142,36.9
"Suffolk County, MA",25025,239,797939,30
"Worcester County, MA",25027,243,826116,29.4
"Alcona County, MI",26001,Suppressed,10351,Suppressed
"Alger County, MI",26003,Suppressed,9121,Suppressed
"Allegan County, MI",26005,Suppressed,116447,Suppressed
"Alpena County, MI",26007,Suppressed,28462,Suppressed
"Antrim County, MI",26009,Suppressed,23292,Suppressed
"Arenac County, MI",26011,Suppressed,15045,Suppressed
"Baraga County, MI",26013,Suppressed,8441,Suppressed
"Barry County, MI",26015,Suppressed,60586,Suppressed
"Bay County, MI",26017,Suppressed,104239,Suppressed
"Benzie County, MI",26019,Suppressed,17573,Suppressed
"Berrien County, MI",26021,21,154259,13.6
"Branch County, MI",26023,Suppressed,43410,Suppressed
"Calhoun County, MI",26025,44,134128,32.8
"Cass County, MI",26027,Suppressed,51381,Suppressed
"Charlevoix County, MI",26029,Suppressed,26139,Suppressed
"Cheboygan County, MI",26031,Suppressed,25369,Suppressed
"Chippewa County, MI",26033,Suppressed,37711,Suppressed
"Clare County, MI",26035,Suppressed,30653,Suppressed
"Clinton County, MI",26037,Suppressed,78443,Suppressed
"Crawford County, MI",26039,Suppressed,13907,Suppressed
"Delta County, MI",26041,Suppressed,35965,Suppressed
"Dickinson County, MI",26043,Suppressed,25415,Suppressed
"Eaton County, MI",26045,13,109027,Unreliable
"Emmet County, MI",26047,Suppressed,33193,Suppressed
"Genesee County, MI",26049,132,407385,32.4
"Gladwin County, MI",26051,Suppressed,25234,Suppressed
"Gogebic County, MI",26053,Suppressed,15342,Suppressed
"Grand Traverse County, MI",26055,18,91807,Unreliable
"Gratiot County, MI",26057,Suppressed,41018,Suppressed
"Hillsdale County, MI",26059,Suppressed,45879,Suppressed
"Houghton County, MI",26061,Suppressed,36305,Suppressed
"Huron County, MI",26063,Suppressed,31280,Suppressed
"Ingham County, MI",26065,69,290186,23.8
"Ionia County, MI",26067,10,64291,Unreliable
"Iosco County, MI",26069,Suppressed,25162,Suppressed
"Iron County, MI",26071,Suppressed,11124,Suppressed
"Isabella County, MI",26073,Suppressed,71063,Suppressed
"Jackson County, MI",26075,Suppressed,158640,Suppressed
"Kalamazoo County, MI",26077,47,262985,17.9
"Kalkaska County, MI",26079,Suppressed,17634,Suppressed
"Kent County, MI",26081,101,648594,15.6
"Keweenaw County, MI",26083,Suppressed,2105,Suppressed
"Lake County, MI",26085,Suppressed,12013,Suppressed
"Lapeer County, MI",26087,19,88174,Unreliable
"Leelanau County, MI",26089,Suppressed,21657,Suppressed
"Lenawee County, MI",26091,13,98623,Unreliable
"Livingston County, MI",26093,38,189651,20
"Luce County, MI",26095,Suppressed,6358,Suppressed
"Mackinac County, MI",26097,Suppressed,10712,Suppressed
"Macomb County, MI",26099,322,871375,37
"Manistee County, MI",26101,Suppressed,24427,Suppressed
"Marquette County, MI",26103,Suppressed,66502,Suppressed
"Mason County, MI",26105,Suppressed,29073,Suppressed
"Mecosta County, MI",26107,Suppressed,43391,Suppressed
"Menominee County, MI",26109,Suppressed,23046,Suppressed
"Midland County, MI",26111,Suppressed,83411,Suppressed
"Missaukee County, MI",26113,Suppressed,14998,Suppressed
"Monroe County, MI",26115,49,149649,32.7
"Montcalm County, MI",26117,12,63550,Unreliable
"Montmorency County, MI",26119,Suppressed,9250,Suppressed
"Muskegon County, MI",26121,33,173693,19
"Newaygo County, MI",26123,Suppressed,48242,Suppressed
"Oakland County, MI",26125,57,1250836,4.6
"Oceana County, MI",26127,Suppressed,26442,Suppressed
"Ogemaw County, MI",26129,Suppressed,20981,Suppressed
"Ontonagon County, MI",26131,Suppressed,5881,Suppressed
"Osceola County, MI",26133,Suppressed,23260,Suppressed
"Oscoda County, MI",26135,Suppressed,8287,Suppressed
"Otsego County, MI",26137,Suppressed,24538,Suppressed
"Ottawa County, MI",26139,43,286383,15
"Presque Isle County, MI",26141,Suppressed,12791,Suppressed
"Roscommon County, MI",26143,Suppressed,23895,Suppressed
"Saginaw County, MI",26145,37,191934,19.3
"St. Clair County, MI",26147,51,159350,32
"St. Joseph County, MI",26149,Suppressed,60947,Suppressed
"Sanilac County, MI",26151,Suppressed,41269,Suppressed
"Schoolcraft County, MI",26153,Suppressed,8049,Suppressed
"Shiawassee County, MI",26155,21,68446,30.7
"Tuscola County, MI",26157,Suppressed,52764,Suppressed
"Van Buren County, MI",26159,19,75353,Unreliable
"Washtenaw County, MI",26161,62,367627,16.9
"Wayne County, MI",26163,644,1753616,36.7
"Wexford County, MI",26165,Suppressed,33276,Suppressed
"Aitkin County, MN",27001,Suppressed,15829,Suppressed
"Anoka County, MN",27003,31,351373,8.8
"Becker County, MN",27005,Suppressed,34098,Suppressed
"Beltrami County, MN",27007,Suppressed,46513,Suppressed
"Benton County, MN",27009,Suppressed,39937,Suppressed
"Big Stone County, MN",27011,Suppressed,5026,Suppressed
"Blue Earth County, MN",27013,Suppressed,66973,Suppressed
"Brown County, MN",27015,Suppressed,25194,Suppressed
"Carlton County, MN",27017,Suppressed,35498,Suppressed
"Carver County, MN",27019,Suppressed,102119,Suppressed
"Cass County, MN",27021,Suppressed,29355,Suppressed
"Chippewa County, MN",27023,Suppressed,11980,Suppressed
"Chisago County, MN",27025,Suppressed,55308,Suppressed
"Clay County, MN",27027,Suppressed,63569,Suppressed
"Clearwater County, MN",27029,Suppressed,8878,Suppressed
"Cook County, MN",27031,Suppressed,5398,Suppressed
"Cottonwood County, MN",27033,Suppressed,11295,Suppressed
"Crow Wing County, MN",27035,Suppressed,64424,Suppressed
"Dakota County, MN",27037,29,421751,6.9
"Dodge County, MN",27039,Suppressed,20762,Suppressed
"Douglas County, MN",27041,Suppressed,37575,Suppressed
"Faribault County, MN",27043,Suppressed,13784,Suppressed
"Fillmore County, MN",27045,Suppressed,20980,Suppressed
"Freeborn County, MN",27047,Suppressed,30535,Suppressed
"Goodhue County, MN",27049,Suppressed,46304,Suppressed
"Grant County, MN",27051,Suppressed,5941,Suppressed
"Hennepin County, MN",27053,154,1252024,12.3
"Houston County, MN",27055,Suppressed,18660,Suppressed
"Hubbard County, MN",27057,Suppressed,21018,Suppressed
"Isanti County, MN",27059,Suppressed,39582,Suppressed
"Itasca County, MN",27061,Suppressed,45137,Suppressed
"Jackson County, MN",27063,Suppressed,9946,Suppressed
"Kanabec County, MN",27065,Suppressed,16024,Suppressed
"Kandiyohi County, MN",27067,Suppressed,42743,Suppressed
"Kittson County, MN",27069,Suppressed,4250,Suppressed
"Koochiching County, MN",27071,Suppressed,12528,Suppressed
"Lac qui Parle County, MN",27073,Suppressed,6685,Suppressed
"Lake County, MN",27075,Suppressed,10524,Suppressed
"Lake of the Woods County, MN",27077,Suppressed,3744,Suppressed
"Le Sueur County, MN",27079,Suppressed,28111,Suppressed
"Lincoln County, MN",27081,Suppressed,5678,Suppressed
"Lyon County, MN",27083,Suppressed,25831,Suppressed
"McLeod County, MN",27085,Suppressed,35884,Suppressed
"Mahnomen County, MN",27087,Suppressed,5596,Suppressed
"Marshall County, MN",27089,Suppressed,9356,Suppressed
"Martin County, MN",27091,Suppressed,19850,Suppressed
"Meeker County, MN",27093,Suppressed,23131,Suppressed
"Mille Lacs County, MN",27095,Suppressed,25872,Suppressed
"Morrison County, MN",27097,Suppressed,33064,Suppressed
"Mower County, MN",27099,Suppressed,39566,Suppressed
"Murray County, MN",27101,Suppressed,8346,Suppressed
"Nicollet County, MN",27103,Suppressed,33966,Suppressed
"Nobles County, MN",27105,Suppressed,21944,Suppressed
"Norman County, MN",27107,Suppressed,6597,Suppressed
"Olmsted County, MN",27109,11,154930,Unreliable
"Otter Tail County, MN",27111,Suppressed,58345,Suppressed
"Pennington County, MN",27113,Suppressed,14238,Suppressed
"Pine County, MN",27115,Suppressed,29203,Suppressed
"Pipestone County, MN",27117,Suppressed,9087,Suppressed
"Polk County, MN",27119,Suppressed,31619,Suppressed
"Pope County, MN",27121,Suppressed,10970,Suppressed
"Ramsey County, MN",27123,46,547974,8.4
"Red Lake County, MN",27125,Suppressed,4030,Suppressed
"Redwood County, MN",27127,Suppressed,15272,Suppressed
"Renville County, MN",27129,Suppressed,14645,Suppressed
"Rice County, MN",27131,Suppressed,65968,Suppressed
"Rock County, MN",27133,Suppressed,9490,Suppressed
"Roseau County, MN",27135,Suppressed,15327,Suppressed
"St. Louis County, MN",27137,23,200000,11.5
"Scott County, MN",27139,Suppressed,145827,Suppressed
"Sherburne County, MN",27141,Suppressed,94570,Suppressed
"Sibley County, MN",27143,Suppressed,14869,Suppressed
"Stearns County, MN",27145,Suppressed,157822,Suppressed
"Steele County, MN",27147,Suppressed,36887,Suppressed
"Stevens County, MN",27149,Suppressed,9634,Suppressed
"Swift County, MN",27151,Suppressed,9407,Suppressed
"Todd County, MN",27153,Suppressed,24515,Suppressed
"Traverse County, MN",27155,Suppressed,3319,Suppressed
"Wabasha County, MN",27157,Suppressed,21608,Suppressed
"Wadena County, MN",27159,Suppressed,13669,Suppressed
"Waseca County, MN",27161,Suppressed,18787,Suppressed
"Washington County, MN",27163,15,256348,Unreliable
"Watonwan County, MN",27165,Suppressed,10840,Suppressed
"Wilkin County, MN",27167,Suppressed,6324,Suppressed
"Winona County, MN",27169,Suppressed,50873,Suppressed
"Wright County, MN",27171,Suppressed,134286,Suppressed
"Yellow Medicine County, MN",27173,Suppressed,9867,Suppressed
"Adams County, MS",28001,Suppressed,31003,Suppressed
"Alcorn County, MS",28003,Suppressed,37210,Suppressed
"Amite County, MS",28005,Suppressed,12447,Suppressed
"Attala County, MS",28007,Suppressed,18477,Suppressed
"Benton County, MS",28009,Suppressed,8312,Suppressed
"Bolivar County, MS",28011,Suppressed,31945,Suppressed
"Calhoun County, MS",28013,Suppressed,14492,Suppressed
"Carroll County, MS",28015,Suppressed,10139,Suppressed
"Chickasaw County, MS",28017,Suppressed,17146,Suppressed
"Choctaw County, MS",28019,Suppressed,8278,Suppressed
"Claiborne County, MS",28021,Suppressed,8950,Suppressed
"Clarke County, MS",28023,Suppressed,15828,Suppressed
"Clay County, MS",28025,Suppressed,19640,Suppressed
"Coahoma County, MS",28027,Suppressed,23154,Suppressed
"Copiah County, MS",28029,Suppressed,28516,Suppressed
"Covington County, MS",28031,Suppressed,19079,Suppressed
"DeSoto County, MS",28033,31,178751,17.3
"Forrest County, MS",28035,Suppressed,75471,Suppressed
"Franklin County, MS",28037,Suppressed,7765,Suppressed
"George County, MS",28039,Suppressed,24094,Suppressed
"Greene County, MS",28041,Suppressed,13345,Suppressed
"Grenada County, MS",28043,Suppressed,21087,Suppressed
"Hancock County, MS",28045,Suppressed,47053,Suppressed
"Harrison County, MS",28047,33,205027,16.1
"Hinds County, MS",28049,19,239497,Unreliable
"Holmes County, MS",28051,Suppressed,17739,Suppressed
"Humphreys County, MS",28053,Suppressed,8342,Suppressed
"Issaquena County, MS",28055,Suppressed,1339,Suppressed
"Itawamba County, MS",28057,Suppressed,23508,Suppressed
"Jackson County, MS",28059,14,142152,Unreliable
"Jasper County, MS",28061,Suppressed,16582,Suppressed
"Jefferson County, MS",28063,Suppressed,7262,Suppressed
"Jefferson Davis County, MS",28065,Suppressed,11314,Suppressed
"Jones County, MS",28067,Suppressed,67930,Suppressed
"Kemper County, MS",28069,Suppressed,9883,Suppressed
"Lafayette County, MS",28071,Suppressed,54374,Suppressed
"Lamar County, MS",28073,Suppressed,61374,Suppressed
"Lauderdale County, MS",28075,Suppressed,76155,Suppressed
"Lawrence County, MS",28077,Suppressed,12643,Suppressed
"Leake County, MS",28079,Suppressed,22715,Suppressed
"Lee County, MS",28081,Suppressed,84933,Suppressed
"Leflore County, MS",28083,Suppressed,29223,Suppressed
"Lincoln County, MS",28085,Suppressed,34347,Suppressed
"Lowndes County, MS",28087,Suppressed,59186,Suppressed
"Madison County, MS",28089,Suppressed,104618,Suppressed
"Marion County, MS",28091,Suppressed,25069,Suppressed
"Marshall County, MS",28093,Suppressed,35619,Suppressed
"Monroe County, MS",28095,Suppressed,35872,Suppressed
"Montgomery County, MS",28097,Suppressed,10173,Suppressed
"Neshoba County, MS",28099,Suppressed,29369,Suppressed
"Newton County, MS",28101,Suppressed,21185,Suppressed
"Noxubee County, MS",28103,Suppressed,10742,Suppressed
"Oktibbeha County, MS",28105,Suppressed,49799,Suppressed
"Panola County, MS",28107,Suppressed,33994,Suppressed
"Pearl River County, MS",28109,14,55270,Unreliable
"Perry County, MS",28111,Suppressed,12032,Suppressed
"Pike County, MS",28113,Suppressed,39468,Suppressed
"Pontotoc County, MS",28115,Suppressed,31640,Suppressed
"Prentiss County, MS",28117,Suppressed,25261,Suppressed
"Quitman County, MS",28119,Suppressed,7269,Suppressed
"Rankin County, MS",28121,11,152080,Unreliable
"Scott County, MS",28123,Suppressed,28420,Suppressed
"Sharkey County, MS",28125,Suppressed,4435,Suppressed
"Simpson County, MS",28127,Suppressed,26947,Suppressed
"Smith County, MS",28129,Suppressed,16078,Suppressed
"Stone County, MS",28131,Suppressed,18112,Suppressed
"Sunflower County, MS",28133,Suppressed,25981,Suppressed
"Tallahatchie County, MS",28135,Suppressed,14125,Suppressed
"Tate County, MS",28137,Suppressed,28441,Suppressed
"Tippah County, MS",28139,Suppressed,21969,Suppressed
"Tishomingo County, MS",28141,Suppressed,19542,Suppressed
"Tunica County, MS",28143,Suppressed,10024,Suppressed
"Union County, MS",28145,Suppressed,28556,Suppressed
"Walthall County, MS",28147,Suppressed,14499,Suppressed
"Warren County, MS",28149,Suppressed,46768,Suppressed
"Washington County, MS",28151,Suppressed,46221,Suppressed
"Wayne County, MS",28153,Suppressed,20446,Suppressed
"Webster County, MS",28155,Suppressed,9765,Suppressed
"Wilkinson County, MS",28157,Suppressed,8804,Suppressed
"Winston County, MS",28159,Suppressed,18246,Suppressed
"Yalobusha County, MS",28161,Suppressed,12497,Suppressed
"Yazoo County, MS",28163,Suppressed,27057,Suppressed
"Adair County, MO",29001,Suppressed,25377,Suppressed
"Andrew County, MO",29003,Suppressed,17555,Suppressed
"Atchison County, MO",29005,Suppressed,5275,Suppressed
"Audrain County, MO",29007,Suppressed,25641,Suppressed
"Barry County, MO",29009,Suppressed,35668,Suppressed
"Barton County, MO",29011,Suppressed,11850,Suppressed
"Bates County, MO",29013,Suppressed,16334,Suppressed
"Benton County, MO",29015,Suppressed,19074,Suppressed
"Bollinger County, MO",29017,Suppressed,12306,Suppressed
"Boone County, MO",29019,19,178271,Unreliable
"Buchanan County, MO",29021,Suppressed,89065,Suppressed
"Butler County, MO",29023,Suppressed,42666,Suppressed
"Caldwell County, MO",29025,Suppressed,9100,Suppressed
"Callaway County, MO",29027,Suppressed,45032,Suppressed
"Camden County, MO",29029,Suppressed,45632,Suppressed
"Cape Girardeau County, MO",29031,Suppressed,78161,Suppressed
"Carroll County, MO",29033,Suppressed,8796,Suppressed
"Carter County, MO",29035,Suppressed,6169,Suppressed
"Cass County, MO",29037,Suppressed,103724,Suppressed
"Cedar County, MO",29039,Suppressed,14073,Suppressed
"Chariton County, MO",29041,Suppressed,7480,Suppressed
"Christian County, MO",29043,11,85432,Unreliable
"Clark County, MO",29045,Suppressed,6723,Suppressed
"Clay County, MO",29047,15,242874,Unreliable
"Clinton County, MO",29049,Suppressed,20554,Suppressed
"Cole County, MO",29051,Suppressed,76708,Suppressed
"Cooper County, MO",29053,Suppressed,17644,Suppressed
"Crawford County, MO",29055,Suppressed,24102,Suppressed
"Dade County, MO",29057,Suppressed,7588,Suppressed
"Dallas County, MO",29059,Suppressed,16673,Suppressed
"Daviess County, MO",29061,Suppressed,8361,Suppressed
"DeKalb County, MO",29063,Suppressed,12588,Suppressed
"Dent County, MO",29065,Suppressed,15480,Suppressed
"Douglas County, MO",29067,Suppressed,13300,Suppressed
"Dunklin County, MO",29069,Suppressed,30119,Suppressed
"Franklin County, MO",29071,24,103330,23.2
"Gasconade County, MO",29073,Suppressed,14726,Suppressed
"Gentry County, MO",29075,Suppressed,6665,Suppressed
"Greene County, MO",29077,60,289805,20.7
"Grundy County, MO",29079,Suppressed,9949,Suppressed
"Harrison County, MO",29081,Suppressed,8524,Suppressed
"Henry County, MO",29083,Suppressed,21718,Suppressed
"Hickory County, MO",29085,Suppressed,9475,Suppressed
"Holt County, MO",29087,Suppressed,4413,Suppressed
"Howard County, MO",29089,Suppressed,10139,Suppressed
"Howell County, MO",29091,Suppressed,40103,Suppressed
"Iron County, MO",29093,Suppressed,10226,Suppressed
"Jackson County, MO",29095,60,698895,8.6
"Jasper County, MO",29097,Suppressed,120217,Suppressed
"Jefferson County, MO",29099,77,223810,34.4
"Johnson County, MO",29101,Suppressed,53897,Suppressed
"Knox County, MO",29103,Suppressed,3977,Suppressed
"Laclede County, MO",29105,Suppressed,35443,Suppressed
"Lafayette County, MO",29107,Suppressed,32641,Suppressed
"Lawrence County, MO",29109,Suppressed,38434,Suppressed
