County,County Code,Deaths,Population,Crude Rate
"Elliott County, KY",21063,Suppressed,7588,Suppressed
"Estill County, KY",21065,Suppressed,14307,Suppressed
"Fayette County, KY",21067,103,318449,32.3
"Fleming County, KY",21069,Suppressed,14507,Suppressed
"Floyd County, KY",21071,13,37110,Unreliable
"Franklin County, KY",21073,11,50560,Unreliable
"Fulton County, KY",21075,Suppressed,6179,Suppressed
"Gallatin County, KY",21077,Suppressed,8609,Suppressed
"Garrard County, KY",21079,Suppressed,17292,Suppressed
"Grant County, KY",21081,16,24923,Unreliable
"Graves County, KY",21083,Suppressed,37182,Suppressed
"Grayson County, KY",21085,Suppressed,26184,Suppressed
"Green County, KY",21087,Suppressed,11060,Suppressed
"Greenup County, KY",21089,Suppressed,35893,Suppressed
"Hancock County, KY",21091,Suppressed,8810,Suppressed
"Hardin County, KY",21093,21,107316,19.6
"Harlan County, KY",21095,Suppressed,27168,Suppressed
"Harrison County, KY",21097,22,18646,118
"Hart County, KY",21099,Suppressed,18627,Suppressed
"Henderson County, KY",21101,Suppressed,46253,Suppressed
"Henry County, KY",21103,Suppressed,15818,Suppressed
"Hickman County, KY",21105,Suppressed,4627,Suppressed
"Hopkins County, KY",21107,Suppressed,45904,Suppressed
"Jackson County, KY",21109,Suppressed,13368,Suppressed
"Jefferson County, KY",21111,192,765352,25.1
"Jessamine County, KY",21113,17,52357,Unreliable
"Johnson County, KY",21115,Suppressed,22978,Suppressed
"Kenton County, KY",21117,66,164945,40
"Knott County, KY",21119,Suppressed,15544,Suppressed
"Knox County, KY",21121,Suppressed,31687,Suppressed
"Larue County, KY",21123,Suppressed,14096,Suppressed
"Laurel County, KY",21125,Suppressed,60250,Suppressed
"Lawrence County, KY",21127,Suppressed,15863,Suppressed
"Lee County, KY",21129,Suppressed,6580,Suppressed
"Leslie County, KY",21131,Suppressed,10538,Suppressed
"Letcher County, KY",21133,Suppressed,22773,Suppressed
"Lewis County, KY",21135,Suppressed,13442,Suppressed
"Lincoln County, KY",21137,Suppressed,24372,Suppressed
"Livingston County, KY",21139,Suppressed,9269,Suppressed
"Logan County, KY",21141,Suppressed,26593,Suppressed
"Lyon County, KY",21143,Suppressed,8069,Suppressed
"McCracken County, KY",21145,Suppressed,65162,Suppressed
"McCreary County, KY",21147,Suppressed,17511,Suppressed
"McLean County, KY",21149,Suppressed,9475,Suppressed
"Madison County, KY",21151,27,89547,30.2
"Magoffin County, KY",21153,Suppressed,12684,Suppressed
"Marion County, KY",21155,Suppressed,19205,Suppressed
"Marshall County, KY",21157,Suppressed,31365,Suppressed
"Martin County, KY",21159,Suppressed,12002,Suppressed
"Mason County, KY",21161,Suppressed,17190,Suppressed
"Meade County, KY",21163,Suppressed,28126,Suppressed
"Menifee County, KY",21165,Suppressed,6408,Suppressed
"Mercer County, KY",21167,Suppressed,21477,Suppressed
"Metcalfe County, KY",21169,Suppressed,10018,Suppressed
"Monroe County, KY",21171,Suppressed,10588,Suppressed
"Montgomery County, KY",21173,Suppressed,27771,Suppressed
"Morgan County, KY",21175,Suppressed,13298,Suppressed
"Muhlenberg County, KY",21177,Suppressed,31028,Suppressed
"Nelson County, KY",21179,Suppressed,45559,Suppressed
"Nicholas County, KY",21181,Suppressed,7084,Suppressed
"Ohio County, KY",21183,Suppressed,24378,Suppressed
"Oldham County, KY",21185,Suppressed,65560,Suppressed
"Owen County, KY",21187,Suppressed,10642,Suppressed
"Owsley County, KY",21189,Suppressed,4491,Suppressed
"Pendleton County, KY",21191,Suppressed,14560,Suppressed
"Perry County, KY",21193,Suppressed,27343,Suppressed
"Pike County, KY",21195,16,60555,Unreliable
"Powell County, KY",21197,Suppressed,12308,Suppressed
"Pulaski County, KY",21199,Suppressed,63956,Suppressed
"Robertson County, KY",21201,Suppressed,2155,Suppressed
"Rockcastle County, KY",21203,Suppressed,16850,Suppressed
"Rowan County, KY",21205,Suppressed,24451,Suppressed
"Russell County, KY",21207,Suppressed,17722,Suppressed
"Scott County, KY",21209,17,53972,Unreliable
"Shelby County, KY",21211,11,46408,Unreliable
"Simpson County, KY",21213,Suppressed,18083,Suppressed
"Spencer County, KY",21215,Suppressed,18274,Suppressed
"Taylor County, KY",21217,Suppressed,25397,Suppressed
"Todd County, KY",21219,Suppressed,12295,Suppressed
"Trigg County, KY",21221,Suppressed,14264,Suppressed
"Trimble County, KY",21223,Suppressed,8620,Suppressed
"Union County, KY",21225,Suppressed,14880,Suppressed
"Warren County, KY",21227,11,125532,Unreliable
"Washington County, KY",21229,Suppressed,12189,Suppressed
"Wayne County, KY",21231,Suppressed,20453,Suppressed
"Webster County, KY",21233,Suppressed,13316,Suppressed
"Whitley County, KY",21235,Suppressed,36096,Suppressed
"Wolfe County, KY",21237,Suppressed,7159,Suppressed
"Woodford County, KY",21239,Suppressed,26124,Suppressed
"Acadia Parish, LA",22001,Suppressed,62645,Suppressed
"Allen Parish, LA",22003,Suppressed,25684,Suppressed
"Ascension Parish, LA",22005,Suppressed,121587,Suppressed
"Assumption Parish, LA",22007,Suppressed,22695,Suppressed
"Avoyelles Parish, LA",22009,Suppressed,41117,Suppressed
"Beauregard Parish, LA",22011,Suppressed,36927,Suppressed
"Bienville Parish, LA",22013,Suppressed,13865,Suppressed
"Bossier Parish, LA",22015,Suppressed,126057,Suppressed
"Caddo Parish, LA",22017,Suppressed,248851,Suppressed
"Calcasieu Parish, LA",22019,Suppressed,200601,Suppressed
"Caldwell Parish, LA",22021,Suppressed,10087,Suppressed
"Cameron Parish, LA",22023,Suppressed,6882,Suppressed
"Catahoula Parish, LA",22025,Suppressed,9921,Suppressed
"Claiborne Parish, LA",22027,Suppressed,16132,Suppressed
"Concordia Parish, LA",22029,Suppressed,19920,Suppressed
"De Soto Parish, LA",22031,Suppressed,27149,Suppressed
"East Baton Rouge Parish, LA",22033,26,447037,5.8
"East Carroll Parish, LA",22035,Suppressed,7271,Suppressed
"East Feliciana Parish, LA",22037,Suppressed,19683,Suppressed
"Evangeline Parish, LA",22039,Suppressed,33709,Suppressed
"Franklin Parish, LA",22041,Suppressed,20330,Suppressed
"Grant Parish, LA",22043,Suppressed,22365,Suppressed
"Iberia Parish, LA",22045,Suppressed,73273,Suppressed
"Iberville Parish, LA",22047,Suppressed,32920,Suppressed
"Jackson Parish, LA",22049,Suppressed,15808,Suppressed
"Jefferson Parish, LA",22051,93,436523,21.3
"Jefferson Davis Parish, LA",22053,Suppressed,31413,Suppressed
"Lafayette Parish, LA",22055,Suppressed,241398,Suppressed
"Lafourche Parish, LA",22057,Suppressed,98305,Suppressed
"LaSalle Parish, LA",22059,Suppressed,15052,Suppressed
"Lincoln Parish, LA",22061,Suppressed,47745,Suppressed
"Livingston Parish, LA",22063,17,140138,Unreliable
"Madison Parish, LA",22065,Suppressed,11528,Suppressed
"Morehouse Parish, LA",22067,Suppressed,26071,Suppressed
"Natchitoches Parish, LA",22069,Suppressed,39162,Suppressed
"Orleans Parish, LA",22071,40,391495,10.2
"Ouachita Parish, LA",22073,Suppressed,156983,Suppressed
"Plaquemines Parish, LA",22075,Suppressed,23464,Suppressed
"Pointe Coupee Parish, LA",22077,Suppressed,22159,Suppressed
"Rapides Parish, LA",22079,18,132424,Unreliable
"Red River Parish, LA",22081,Suppressed,8550,Suppressed
"Richland Parish, LA",22083,Suppressed,20430,Suppressed
"Sabine Parish, LA",22085,Suppressed,23977,Suppressed
"St. Bernard Parish, LA",22087,Suppressed,45688,Suppressed
"St. Charles Parish, LA",22089,Suppressed,52923,Suppressed
"St. Helena Parish, LA",22091,Suppressed,10512,Suppressed
"St. James Parish, LA",22093,Suppressed,21557,Suppressed
"St. John the Baptist Parish, LA",22095,Suppressed,43631,Suppressed
"St. Landry Parish, LA",22097,Suppressed,83883,Suppressed
"St. Martin Parish, LA",22099,Suppressed,54007,Suppressed
"St. Mary Parish, LA",22101,Suppressed,52093,Suppressed
"St. Tammany Parish, LA",22103,50,253602,19.7
"Tangipahoa Parish, LA",22105,Suppressed,130710,Suppressed
"Tensas Parish, LA",22107,Suppressed,4597,Suppressed
"Terrebonne Parish, LA",22109,Suppressed,113220,Suppressed
"Union Parish, LA",22111,Suppressed,22487,Suppressed
"Vermilion Parish, LA",22113,Suppressed,60205,Suppressed
"Vernon Parish, LA",22115,Suppressed,50569,Suppressed
"Washington Parish, LA",22117,15,46310,Unreliable
"Webster Parish, LA",22119,Suppressed,39710,Suppressed
"West Baton Rouge Parish, LA",22121,Suppressed,25795,Suppressed
"West Carroll Parish, LA",22123,Suppressed,11114,Suppressed
"West Feliciana Parish, LA",22125,Suppressed,15344,Suppressed
"Winn Parish, LA",22127,Suppressed,14376,Suppressed
"Androscoggin County, ME",23001,23,107319,21.4
"Aroostook County, ME",23003,14,67959,Unreliable
"Cumberland County, ME",23005,57,292041,19.5
"Franklin County, ME",23007,Suppressed,30001,Suppressed
"Hancock County, ME",23009,15,54419,Unreliable
"Kennebec County, ME",23011,28,120569,23.2
"Knox County, ME",23013,Suppressed,39744,Suppressed
"Lincoln County, ME",23015,Suppressed,34216,Suppressed
"Oxford County, ME",23017,10,57217,Unreliable
"Penobscot County, ME",23019,40,151806,26.3
"Piscataquis County, ME",23021,Suppressed,16843,Suppressed
"Sagadahoc County, ME",23023,Suppressed,35273,Suppressed
"Somerset County, ME",23025,12,50915,Unreliable
"Waldo County, ME",23027,Suppressed,39364,Suppressed
"Washington County, ME",23029,22,31450,70
"York County, ME",23031,56,202343,27.7
"Allegany County, MD",24001,43,72130,59.6
"Anne Arundel County, MD",24003,202,568346,35.5
"Baltimore County, MD",24005,345,831026,41.5
"Calvert County, MD",24009,32,91251,35.1
"Caroline County, MD",24011,13,32850,Unreliable
"Carroll County, MD",24013,56,167656,33.4
"Cecil County, MD",24015,40,102603,39
"Charles County, MD",24017,38,157705,24.1
"Dorchester County, MD",24019,Suppressed,32258,Suppressed
"Frederick County, MD",24021,93,247591,37.6
"Garrett County, MD",24023,Suppressed,29425,Suppressed
"Harford County, MD",24025,82,251032,32.7
"Howard County, MD",24027,49,317233,15.4
"Kent County, MD",24029,Suppressed,19730,Suppressed
"Montgomery County, MD",24031,96,1043863,9.2
"Prince George's County, MD",24033,107,908049,11.8
"Queen Anne's County, MD",24035,12,48929,Unreliable
"St. Mary's County, MD",24037,19,112587,Unreliable
"Somerset County, MD",24039,Suppressed,25928,Suppressed
"Talbot County, MD",24041,Suppressed,37278,Suppressed
"Washington County, MD",24043,59,150292,39.3
"Wicomico County, MD",24045,34,102577,33.1
"Worcester County, MD",24047,19,51444,Unreliable
"Baltimore city, MD",24510,476,614664,77.4
"Barnstable County, MA",25001,78,214276,36.4
"Berkshire County, MA",25003,37,126903,29.2
"Bristol County, MA",25005,243,558324,43.5
"Dukes County, MA",25007,Suppressed,17246,Suppressed
"Essex County, MA",25009,262,779018,33.6
"Franklin County, MA",25011,13,70382,Unreliable
"Hampden County, MA",25013,128,468467,27.3
"Hampshire County, MA",25015,35,161816,21.6
"Middlesex County, MA",25017,386,1589774,24.3
"Nantucket County, MA",25019,Suppressed,11008,Suppressed
"Norfolk County, MA",25021,211,697181,30.3
"Plymouth County, MA",25023,184,513565,35.8
"Suffolk County, MA",25025,236,784230,30.1
"Worcester County, MA",25027,207,819589,25.3
"Alcona County, MI",26001,Suppressed,10352,Suppressed
"Alger County, MI",26003,Suppressed,9219,Suppressed
"Allegan County, MI",26005,13,115548,Unreliable
"Alpena County, MI",26007,Suppressed,28704,Suppressed
"Antrim County, MI",26009,Suppressed,23144,Suppressed
"Arenac County, MI",26011,Suppressed,15122,Suppressed
"Baraga County, MI",26013,Suppressed,8503,Suppressed
"Barry County, MI",26015,Suppressed,59702,Suppressed
"Bay County, MI",26017,25,104747,23.9
"Benzie County, MI",26019,Suppressed,17572,Suppressed
"Berrien County, MI",26021,23,154010,14.9
"Branch County, MI",26023,Suppressed,43427,Suppressed
"Calhoun County, MI",26025,41,134386,30.5
"Cass County, MI",26027,Suppressed,51599,Suppressed
"Charlevoix County, MI",26029,Suppressed,26174,Suppressed
"Cheboygan County, MI",26031,Suppressed,25401,Suppressed
"Chippewa County, MI",26033,Suppressed,37724,Suppressed
"Clare County, MI",26035,Suppressed,30358,Suppressed
"Clinton County, MI",26037,Suppressed,77888,Suppressed
"Crawford County, MI",26039,Suppressed,13744,Suppressed
"Delta County, MI",26041,Suppressed,36202,Suppressed
"Dickinson County, MI",26043,Suppressed,25535,Suppressed
"Eaton County, MI",26045,18,109160,Unreliable
"Emmet County, MI",26047,Suppressed,33182,Suppressed
"Genesee County, MI",26049,116,408615,28.4
"Gladwin County, MI",26051,Suppressed,25122,Suppressed
"Gogebic County, MI",26053,Suppressed,15243,Suppressed
"Grand Traverse County, MI",26055,12,92084,Unreliable
"Gratiot County, MI",26057,Suppressed,41202,Suppressed
"Hillsdale County, MI",26059,Suppressed,45774,Suppressed
"Houghton County, MI",26061,Suppressed,36555,Suppressed
"Huron County, MI",26063,Suppressed,31481,Suppressed
"Ingham County, MI",26065,69,288051,24
"Ionia County, MI",26067,Suppressed,64232,Suppressed
"Iosco County, MI",26069,Suppressed,25327,Suppressed
"Iron County, MI",26071,Suppressed,11195,Suppressed
"Isabella County, MI",26073,13,71282,Unreliable
"Jackson County, MI",26075,Suppressed,158460,Suppressed
"Kalamazoo County, MI",26077,56,261654,21.4
"Kalkaska County, MI",26079,Suppressed,17263,Suppressed
"Kent County, MI",26081,66,642173,10.3
"Keweenaw County, MI",26083,Suppressed,2199,Suppressed
"Lake County, MI",26085,Suppressed,11496,Suppressed
"Lapeer County, MI",26087,11,88340,Unreliable
"Leelanau County, MI",26089,Suppressed,21765,Suppressed
"Lenawee County, MI",26091,18,98504,Unreliable
"Livingston County, MI",26093,29,188624,15.4
"Luce County, MI",26095,Suppressed,6358,Suppressed
"Mackinac County, MI",26097,Suppressed,10820,Suppressed
"Macomb County, MI",26099,264,867730,30.4
"Manistee County, MI",26101,Suppressed,24373,Suppressed
"Marquette County, MI",26103,Suppressed,66435,Suppressed
"Mason County, MI",26105,Suppressed,28876,Suppressed
"Mecosta County, MI",26107,Suppressed,43221,Suppressed
"Menominee County, MI",26109,Suppressed,23281,Suppressed
"Midland County, MI",26111,Suppressed,83462,Suppressed
"Missaukee County, MI",26113,Suppressed,15102,Suppressed
"Monroe County, MI",26115,44,149208,29.5
"Montcalm County, MI",26117,Suppressed,62974,Suppressed
"Montmorency County, MI",26119,Suppressed,9173,Suppressed
"Muskegon County, MI",26121,33,173408,19
"Newaygo County, MI",26123,Suppressed,47938,Suppressed
"Oakland County, MI",26125,49,1243970,3.9
"Oceana County, MI",26127,Suppressed,26027,Suppressed
"Ogemaw County, MI",26129,Suppressed,20904,Suppressed
"Ontonagon County, MI",26131,Suppressed,5911,Suppressed
"Osceola County, MI",26133,Suppressed,23110,Suppressed
"Oscoda County, MI",26135,Suppressed,8264,Suppressed
"Otsego County, MI",26137,Suppressed,24470,Suppressed
"Ottawa County, MI",26139,32,282250,11.3
"Presque Isle County, MI",26141,Suppressed,12762,Suppressed
"Roscommon County, MI",26143,Suppressed,23700,Suppressed
"Saginaw County, MI",26145,34,192326,17.7
"St. Clair County, MI",26147,56,159587,35.1
"St. Joseph County, MI",26149,Suppressed,60853,Suppressed
"Sanilac County, MI",26151,Suppressed,41409,Suppressed
"Schoolcraft County, MI",26153,Suppressed,8001,Suppressed
"Shiawassee County, MI",26155,Suppressed,68554,Suppressed
"Tuscola County, MI",26157,Suppressed,53338,Suppressed
"Van Buren County, MI",26159,Suppressed,75223,Suppressed
"Washtenaw County, MI",26161,62,364709,17
"Wayne County, MI",26163,546,1749366,31.2
"Wexford County, MI",26165,Suppressed,33163,Suppressed
"Aitkin County, MN",27001,Suppressed,15583,Suppressed
"Anoka County, MN",27003,27,345957,7.8
"Becker County, MN",27005,Suppressed,33734,Suppressed
"Beltrami County, MN",27007,Suppressed,46106,Suppressed
"Benton County, MN",27009,Suppressed,39992,Suppressed
"Big Stone County, MN",27011,Suppressed,5050,Suppressed
"Blue Earth County, MN",27013,Suppressed,66441,Suppressed
"Brown County, MN",27015,Suppressed,25331,Suppressed
"Carlton County, MN",27017,Suppressed,35738,Suppressed
"Carver County, MN",27019,Suppressed,100262,Suppressed
"Cass County, MN",27021,Suppressed,28993,Suppressed
"Chippewa County, MN",27023,Suppressed,12133,Suppressed
"Chisago County, MN",27025,Suppressed,54748,Suppressed
"Clay County, MN",27027,Suppressed,62875,Suppressed
"Clearwater County, MN",27029,Suppressed,8827,Suppressed
"Cook County, MN",27031,Suppressed,5286,Suppressed
"Cottonwood County, MN",27033,Suppressed,11470,Suppressed
"Crow Wing County, MN",27035,Suppressed,63940,Suppressed
"Dakota County, MN",27037,26,417486,6.2
"Dodge County, MN",27039,Suppressed,20506,Suppressed
"Douglas County, MN",27041,Suppressed,37456,Suppressed
"Faribault County, MN",27043,Suppressed,13935,Suppressed
"Fillmore County, MN",27045,Suppressed,21003,Suppressed
"Freeborn County, MN",27047,Suppressed,30446,Suppressed
"Goodhue County, MN",27049,Suppressed,46676,Suppressed
"Grant County, MN",27051,Suppressed,5956,Suppressed
"Hennepin County, MN",27053,150,1232483,12.2
"Houston County, MN",27055,Suppressed,18814,Suppressed
"Hubbard County, MN",27057,Suppressed,20718,Suppressed
"Isanti County, MN",27059,Suppressed,39025,Suppressed
"Itasca County, MN",27061,Suppressed,45242,Suppressed
"Jackson County, MN",27063,Suppressed,9944,Suppressed
"Kanabec County, MN",27065,Suppressed,15830,Suppressed
"Kandiyohi County, MN",27067,Suppressed,42495,Suppressed
"Kittson County, MN",27069,Suppressed,4333,Suppressed
"Koochiching County, MN",27071,Suppressed,12628,Suppressed
"Lac qui Parle County, MN",27073,Suppressed,6715,Suppressed
"Lake County, MN",27075,Suppressed,10625,Suppressed
"Lake of the Woods County, MN",27077,Suppressed,3814,Suppressed
"Le Sueur County, MN",27079,Suppressed,27591,Suppressed
"Lincoln County, MN",27081,Suppressed,5783,Suppressed
"Lyon County, MN",27083,Suppressed,25699,Suppressed
"McLeod County, MN",27085,Suppressed,35842,Suppressed
"Mahnomen County, MN",27087,Suppressed,5465,Suppressed
"Marshall County, MN",27089,Suppressed,9324,Suppressed
"Martin County, MN",27091,Suppressed,19829,Suppressed
"Meeker County, MN",27093,Suppressed,23110,Suppressed
"Mille Lacs County, MN",27095,Suppressed,25866,Suppressed
"Morrison County, MN",27097,Suppressed,32821,Suppressed
"Mower County, MN",27099,Suppressed,39163,Suppressed
"Murray County, MN",27101,Suppressed,8329,Suppressed
"Nicollet County, MN",27103,Suppressed,33575,Suppressed
"Nobles County, MN",27105,Suppressed,21848,Suppressed
"Norman County, MN",27107,Suppressed,6579,Suppressed
"Olmsted County, MN",27109,Suppressed,153102,Suppressed
"Otter Tail County, MN",27111,Suppressed,58085,Suppressed
"Pennington County, MN",27113,Suppressed,14235,Suppressed
"Pine County, MN",27115,Suppressed,28874,Suppressed
"Pipestone County, MN",27117,Suppressed,9202,Suppressed
"Polk County, MN",27119,Suppressed,31660,Suppressed
"Pope County, MN",27121,Suppressed,11049,Suppressed
"Ramsey County, MN",27123,35,540649,6.5
"Red Lake County, MN",27125,Suppressed,4007,Suppressed
"Redwood County, MN",27127,Suppressed,15263,Suppressed
"Renville County, MN",27129,Suppressed,14660,Suppressed
"Rice County, MN",27131,Suppressed,65622,Suppressed
"Rock County, MN",27133,Suppressed,9564,Suppressed
"Roseau County, MN",27135,Suppressed,15626,Suppressed
"St. Louis County, MN",27137,23,199980,11.5
"Scott County, MN",27139,10,143680,Unreliable
"Sherburne County, MN",27141,Suppressed,93528,Suppressed
"Sibley County, MN",27143,Suppressed,14827,Suppressed
"Stearns County, MN",27145,Suppressed,155652,Suppressed
"Steele County, MN",27147,Suppressed,36805,Suppressed
"Stevens County, MN",27149,Suppressed,9693,Suppressed
"Swift County, MN",27151,Suppressed,9419,Suppressed
"Todd County, MN",27153,Suppressed,24233,Suppressed
"Traverse County, MN",27155,Suppressed,3356,Suppressed
"Wabasha County, MN",27157,Suppressed,21273,Suppressed
"Wadena County, MN",27159,Suppressed,13761,Suppressed
"Waseca County, MN",27161,Suppressed,18911,Suppressed
"Washington County, MN",27163,11,253117,Unreliable
"Watonwan County, MN",27165,Suppressed,10908,Suppressed
"Wilkin County, MN",27167,Suppressed,6358,Suppressed
"Winona County, MN",27169,Suppressed,50948,Suppressed
"Wright County, MN",27171,Suppressed,132550,Suppressed
"Yellow Medicine County, MN",27173,Suppressed,9935,Suppressed
"Adams County, MS",28001,Suppressed,31248,Suppressed
"Alcorn County, MS",28003,Suppressed,37304,Suppressed
"Amite County, MS",28005,Suppressed,12458,Suppressed
"Attala County, MS",28007,Suppressed,18934,Suppressed
"Benton County, MS",28009,Suppressed,8264,Suppressed
"Bolivar County, MS",28011,Suppressed,32737,Suppressed
"Calhoun County, MS",28013,Suppressed,14610,Suppressed
"Carroll County, MS",28015,Suppressed,10255,Suppressed
"Chickasaw County, MS",28017,Suppressed,17246,Suppressed
"Choctaw County, MS",28019,Suppressed,8242,Suppressed
"Claiborne County, MS",28021,Suppressed,9139,Suppressed
"Clarke County, MS",28023,Suppressed,15888,Suppressed
"Clay County, MS",28025,Suppressed,19850,Suppressed
"Coahoma County, MS",28027,Suppressed,23809,Suppressed
"Copiah County, MS",28029,Suppressed,28482,Suppressed
"Covington County, MS",28031,Suppressed,19569,Suppressed
"DeSoto County, MS",28033,29,175611,16.5
"Forrest County, MS",28035,Suppressed,75979,Suppressed
"Franklin County, MS",28037,Suppressed,7782,Suppressed
"George County, MS",28039,Suppressed,23695,Suppressed
"Greene County, MS",28041,Suppressed,13408,Suppressed
"Grenada County, MS",28043,Suppressed,21275,Suppressed
"Hancock County, MS",28045,10,46791,Unreliable
"Harrison County, MS",28047,24,203234,11.8
"Hinds County, MS",28049,12,241229,Unreliable
"Holmes County, MS",28051,Suppressed,17999,Suppressed
"Humphreys County, MS",28053,Suppressed,8513,Suppressed
"Issaquena County, MS",28055,Suppressed,1294,Suppressed
"Itawamba County, MS",28057,Suppressed,23529,Suppressed
"Jackson County, MS",28059,16,141241,Unreliable
"Jasper County, MS",28061,Suppressed,16578,Suppressed
"Jefferson County, MS",28063,Suppressed,7297,Suppressed
"Jefferson Davis County, MS",28065,Suppressed,11385,Suppressed
"Jones County, MS",28067,Suppressed,67953,Suppressed
"Kemper County, MS",28069,Suppressed,9896,Suppressed
"Lafayette County, MS",28071,Suppressed,53796,Suppressed
"Lamar County, MS",28073,Suppressed,60914,Suppressed
"Lauderdale County, MS",28075,Suppressed,77755,Suppressed
"Lawrence County, MS",28077,Suppressed,12749,Suppressed
"Leake County, MS",28079,Suppressed,22620,Suppressed
"Lee County, MS",28081,Suppressed,85381,Suppressed
"Leflore County, MS",28083,Suppressed,29856,Suppressed
"Lincoln County, MS",28085,Suppressed,34523,Suppressed
"Lowndes County, MS",28087,Suppressed,59602,Suppressed
"Madison County, MS",28089,Suppressed,105114,Suppressed
"Marion County, MS",28091,Suppressed,25251,Suppressed
"Marshall County, MS",28093,Suppressed,35801,Suppressed
"Monroe County, MS",28095,Suppressed,35873,Suppressed
"Montgomery County, MS",28097,Suppressed,10187,Suppressed
"Neshoba County, MS",28099,Suppressed,29403,Suppressed
"Newton County, MS",28101,Suppressed,21558,Suppressed
"Noxubee County, MS",28103,Suppressed,11038,Suppressed
"Oktibbeha County, MS",28105,Suppressed,49833,Suppressed
"Panola County, MS",28107,Suppressed,34164,Suppressed
"Pearl River County, MS",28109,Suppressed,55310,Suppressed
"Perry County, MS",28111,Suppressed,12245,Suppressed
"Pike County, MS",28113,Suppressed,39667,Suppressed
"Pontotoc County, MS",28115,Suppressed,31550,Suppressed
"Prentiss County, MS",28117,Suppressed,25256,Suppressed
"Quitman County, MS",28119,Suppressed,7349,Suppressed
"Rankin County, MS",28121,19,150228,Unreliable
"Scott County, MS",28123,Suppressed,28207,Suppressed
"Sharkey County, MS",28125,Suppressed,4552,Suppressed
"Simpson County, MS",28127,Suppressed,26912,Suppressed
"Smith County, MS",28129,Suppressed,15909,Suppressed
"Stone County, MS",28131,Suppressed,18012,Suppressed
"Sunflower County, MS",28133,Suppressed,26407,Suppressed
"Tallahatchie County, MS",28135,Suppressed,14394,Suppressed
"Tate County, MS",28137,Suppressed,28201,Suppressed
"Tippah County, MS",28139,Suppressed,22190,Suppressed
"Tishomingo County, MS",28141,Suppressed,19491,Suppressed
"Tunica County, MS",28143,Suppressed,10234,Suppressed
"Union County, MS",28145,Suppressed,28311,Suppressed
"Walthall County, MS",28147,Suppressed,14599,Suppressed
"Warren County, MS",28149,Suppressed,47140,Suppressed
"Washington County, MS",28151,Suppressed,47231,Suppressed
"Wayne County, MS",28153,Suppressed,20480,Suppressed
"Webster County, MS",28155,Suppressed,9767,Suppressed
"Wilkinson County, MS",28157,Suppressed,9047,Suppressed
"Winston County, MS",28159,Suppressed,18160,Suppressed
"Yalobusha County, MS",28161,Suppressed,12471,Suppressed
"Yazoo County, MS",28163,Suppressed,27264,Suppressed
"Adair County, MO",29001,Suppressed,25359,Suppressed
"Andrew County, MO",29003,Suppressed,17350,Suppressed
"Atchison County, MO",29005,Suppressed,5293,Suppressed
"Audrain County, MO",29007,Suppressed,26021,Suppressed
"Barry County, MO",29009,Suppressed,35732,Suppressed
"Barton County, MO",29011,Suppressed,11908,Suppressed
"Bates County, MO",29013,Suppressed,16417,Suppressed
"Benton County, MO",29015,Suppressed,18839,Suppressed
"Bollinger County, MO",29017,Suppressed,12052,Suppressed
"Boone County, MO",29019,13,176594,Unreliable
"Buchanan County, MO",29021,Suppressed,88938,Suppressed
"Butler County, MO",29023,Suppressed,42739,Suppressed
"Caldwell County, MO",29025,Suppressed,9062,Suppressed
"Callaway County, MO",29027,Suppressed,45078,Suppressed
"Camden County, MO",29029,Suppressed,44497,Suppressed
"Cape Girardeau County, MO",29031,Suppressed,78913,Suppressed
"Carroll County, MO",29033,Suppressed,8913,Suppressed
"Carter County, MO",29035,Suppressed,6168,Suppressed
"Cass County, MO",29037,Suppressed,102845,Suppressed
"Cedar County, MO",29039,Suppressed,14016,Suppressed
"Chariton County, MO",29041,Suppressed,7516,Suppressed
"Christian County, MO",29043,Suppressed,84401,Suppressed
"Clark County, MO",29045,Suppressed,6723,Suppressed
"Clay County, MO",29047,26,239085,10.9
"Clinton County, MO",29049,Suppressed,20610,Suppressed
"Cole County, MO",29051,Suppressed,76631,Suppressed
"Cooper County, MO",29053,Suppressed,17712,Suppressed
"Crawford County, MO",29055,Suppressed,24302,Suppressed
"Dade County, MO",29057,Suppressed,7631,Suppressed
"Dallas County, MO",29059,Suppressed,16448,Suppressed
"Daviess County, MO",29061,Suppressed,8209,Suppressed
"DeKalb County, MO",29063,Suppressed,12613,Suppressed
"Dent County, MO",29065,Suppressed,15387,Suppressed
"Douglas County, MO",29067,Suppressed,13358,Suppressed
"Dunklin County, MO",29069,Suppressed,30535,Suppressed
"Franklin County, MO",29071,38,102838,37
"Gasconade County, MO",29073,Suppressed,14808,Suppressed
"Gentry County, MO",29075,Suppressed,6661,Suppressed
"Greene County, MO",29077,38,288690,13.2
"Grundy County, MO",29079,Suppressed,10165,Suppressed
"Harrison County, MO",29081,Suppressed,8556,Suppressed
"Henry County, MO",29083,Suppressed,21594,Suppressed
"Hickory County, MO",29085,Suppressed,9269,Suppressed
"Holt County, MO",29087,Suppressed,4448,Suppressed
"Howard County, MO",29089,Suppressed,10058,Suppressed
"Howell County, MO",29091,Suppressed,40210,Suppressed
"Iron County, MO",29093,Suppressed,10022,Suppressed
"Jackson County, MO",29095,59,691801,8.5
"Jasper County, MO",29097,Suppressed,119111,Suppressed
"Jefferson County, MO",29099,82,224226,36.6
"Johnson County, MO",29101,Suppressed,53942,Suppressed
